"file_name","Slide_code","meanLi7","semLi7","meanNa23","semNa23","meanMg24","semMg24","meanAl27","semAl27","meanP31","semP31","meanK39","semK39","meanMn55","semMn55","meanFe57","semFe57","meanCu65","semCu65","meanZn66","semZn66","meanRb85","semRb85","meanSr88","semSr88","meanBa138","semBa138","Number","Year","Site","District","River","Site_no","Lat","Lon","NNCA","Life_stage"
"S3A6.txt","S3A6",0.00114613878387138,6.478112528288e-05,18.3160776968242,0.148198718188853,0.0992544229791242,0.00176851527841461,9.40779728164709e-05,2.10324993597382e-05,0.463439980196952,0.00819571301624423,4.91219103481605,0.0400419846507021,0.0997281387471812,0.00201144178483994,0.0385920500900016,0.000657406133904615,9.44782481451783e-05,6.37446394640624e-06,0.107714363016823,0.00166668945083214,0.000519307522931752,7.00685390354461e-06,1.21865938378346,0.0117529905825064,0.00566005245769121,8.16004556495571e-05,345,2021,"Low Burn","Clutha E","Clutha",15,-45.827079,169.540646,2,"Juvenile"
"S3A7.txt","S3A7",0.00124650709920922,6.18462540395184e-05,15.6649048689953,0.124913272514582,0.251527907685014,0.00954658905013431,0.000179232264629463,1.66319016359283e-05,4.66952184944059,0.240570079933747,7.34214178724143,0.0730325210722176,0.0198093100715348,0.00062869389620162,0.0382378830983055,0.000686306023782164,0.000204557209822486,1.37889012114186e-05,0.0971068097274223,0.000945277316743566,0.000872827580245943,1.48878329667379e-05,2.19659615621564,0.0249242484860889,0.0425431655901237,0.000656108988381478,353,2021,"Jimmys Creek","Clutha W","Clutha",12,-45.889695,169.490535,4,"Juvenile"
"S3A8.txt","S3A8",0.00250443212340254,0.00178201096898891,16.2445301239189,0.114853097376532,0.133339727290556,0.00694589251440297,6.24738814856524e-05,1.25996044016955e-05,0.700459487886159,0.0254318105282928,6.54035133286528,0.0469506341661157,0.0405838257037684,0.000868790363995861,0.0356192228181429,0.000605878083492452,4.70884436255778e-05,4.89437697535678e-06,0.108509204493849,0.00114940533420176,0.00093890704040491,1.08003547990546e-05,1.38830197455151,0.0131716423967312,0.00596679444580739,9.20573262652067e-05,361,2021,"Canadian Creek","Clutha E","Clutha",5,-45.772227,169.517887,2,"Juvenile"
"S3A9.txt","S3A9",0.000852925762949794,5.55271454819646e-05,15.7928319135007,0.134828877820764,0.10003757224218,0.00256327307068895,0.000267916338593303,0.000182159444630542,1.14401882976878,0.0369220568257708,5.87106461719141,0.0505741903727571,0.02480031131417,0.000675697108105655,0.0336326243096442,0.000514504407739218,7.3226845505618e-05,6.0376770028783e-06,0.0963021269741954,0.00128231170252641,0.000918167245758111,1.01115169419377e-05,1.52616985520192,0.0170537990004196,0.00662448732617862,7.43607047595837e-05,369,2021,"Canadian Creek","Clutha E","Clutha",5,-45.772227,169.517887,2,"Juvenile"
"S3B1.txt","S3B1",0.00103378783842905,7.37899745228815e-05,16.9548475488896,0.134587223753346,0.131827263420136,0.00173162176726725,0.000100773601929311,1.33209839782659e-05,0.592320641407821,0.0116262656688203,4.98402838055547,0.0388185747762425,0.0117591086654676,0.000151679793170304,0.0857002376755278,0.00103868769217656,6.87561489926559e-05,5.27010912783518e-06,0.107502703816694,0.00109121369952433,0.000576461862472076,7.26224999779604e-06,2.04675770993689,0.020544652986922,0.0139588189397059,0.000156813894353159,306,2022,"Blackcleugh Burn","Clutha W","Clutha",4,-45.959984,169.473254,5,"Juvenile"
"S3B10.txt","S3B10",0.00144521231965296,7.0465200592955e-05,17.3677718727619,0.148083388727834,0.696588893437982,0.0850402432989065,0.0240755753922912,0.00282213133947366,5.89995593364924,0.614919898647672,9.65227211221135,0.23746045832522,0.0168870220653027,0.00038499530779728,0.0441249883138291,0.00148268136836582,0.000573715754582899,5.48216876783236e-05,0.139044206955223,0.0031359275274403,0.000880313260557308,2.7882044931168e-05,1.81550705312627,0.0207582930253318,0.0125785170051519,0.000178035366493925,400,2021,"Carsons Creek","Clutha W","Clutha",6,-45.852826,169.473048,6,"Juvenile"
"S3B11.txt","S3B11",0.000538773748176692,5.2393325118787e-05,16.8818650719544,0.117865654836902,0.0912177685039008,0.000937964418204022,7.8611822006126e-05,1.25152979432966e-05,0.315751716912506,0.00845085576127133,4.41983745909422,0.0320280376183734,0.00896387996139849,0.000246979597288923,0.0302316428039447,0.000462371026611513,3.4461974736715e-05,4.58496708552869e-06,0.114691132215842,0.00175954517269318,0.00109293552648135,1.23208592220115e-05,1.96174230557773,0.0202643996273071,0.00206336884504321,2.24265200511571e-05,385,2021,"Waipahi Trib A","South","Pomahaka",17,-46.272603,169.22932,6,"Juvenile"
"S3B13.txt","S3B13",0.00113425940549848,6.20850455421123e-05,18.0714282818809,0.138019220440872,0.305589262228427,0.0236938642827011,0.000118072004396331,2.45723400865783e-05,3.20722904216526,0.230925671813401,8.02297893913131,0.0603865355146479,0.0155543501718029,0.000192544091826789,0.0334932725558642,0.00053897700783733,0.000182586942983036,1.24730074564069e-05,0.121303752126833,0.0010619112900547,0.0020094727756942,2.03237577072662e-05,2.71780109423248,0.0272700992637966,0.0379100748991468,0.000487217466703704,402,2021,"Back Stream","Pomahaka","Pomahaka",2,-45.994338,169.416996,1,"Juvenile"
"S3B14.txt","S3B14",0.000880726579345491,7.17942609343871e-05,18.5057895284562,0.132790848271866,0.292727281554734,0.015552599754585,0.000186994761829201,2.2258014359034e-05,4.59723424802321,0.220978142584378,9.71393062044021,0.0658341787535503,0.0163504932654288,0.000153508866193126,0.0291633906304115,0.000520271973237606,5.34702523874308e-05,5.27111641577614e-06,0.130453776098738,0.00104818803207126,0.00322491421987487,2.56767003561698e-05,2.53928733600446,0.0237561750276793,0.0334405597938656,0.000347103195421979,410,2021,"Back Stream","Pomahaka","Pomahaka",2,-45.994338,169.416996,1,"Juvenile"
"S3B15.txt","S3B15",0.000835340776962681,5.90440708588221e-05,15.9941460136061,0.137678946864104,0.255691774247533,0.0206081662532218,8.43958731077162e-05,1.56685823024185e-05,2.23721642621783,0.178255282196713,6.60024828416664,0.0622880460532269,0.0194305291814195,0.000370331681488858,0.029660454309267,0.00050774656431117,0.00024864820263162,1.66982148419548e-05,0.122043643013997,0.00118871784050352,0.000890403529107165,1.09785373625494e-05,2.02219160391029,0.0232970162907008,0.0125602595185843,0.000166231497570748,418,2021,"Blackcleugh Burn","Clutha W","Clutha",4,-45.959984,169.473254,5,"Juvenile"
