ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	47599.58	40.08	3.585483e-08	0.004367821	4.609211e-05	3.893248e-08	0.0005094376	0.002732641	1.235187e-05	2.525838e-05	8.636562e-08	5.781473e-05	1.724564e-06	0.001929578	7.251408e-06
0.1680002	52979.73	40.08	3.221366e-08	0.003425635	4.472589e-05	-5.674023e-09	0.0004396035	0.002028131	1.30205e-05	1.964844e-05	-7.990404e-09	5.859269e-05	1.808094e-06	0.001725843	6.205868e-06
0.3358998	54638.96	40.08	1.319293e-07	0.003518866	4.304179e-05	9.304572e-08	0.0004159589	0.002158944	1.414657e-05	2.073911e-05	3.374553e-08	6.283915e-05	1.632377e-06	0.001695257	7.524965e-06
0.5039001	57893.86	40.08	2.947916e-08	0.003156185	4.273447e-05	8.781499e-08	0.0004399325	0.001966703	1.482404e-05	4.147997e-05	1.493297e-07	5.166704e-05	1.435429e-06	0.001733188	6.088639e-06
0.6718998	52266.93	40.08	6.774069e-08	0.003279173	4.647175e-05	-5.750076e-09	0.0005878779	0.002297282	1.677184e-05	2.9622e-05	7.865346e-08	6.823694e-05	1.64826e-06	0.00177604	7.06587e-06
0.8399	57046.94	40.08	6.206457e-08	0.003620641	4.726472e-05	7.024209e-08	0.0004466483	0.002177878	1.502608e-05	2.59281e-05	7.206305e-08	5.971986e-05	1.57245e-06	0.001572364	6.46623e-06
1.0078	52778.9	40.08	2.060739e-07	0.003664843	6.065367e-05	-6.69056e-08	0.000516395	0.002227321	1.901211e-05	2.496392e-05	1.638019e-07	6.681821e-05	1.670695e-06	0.001777075	7.54491e-06
1.176	57274.51	40.08	1.258583e-07	0.003502156	4.400555e-05	1.355637e-08	0.0004800592	0.002151078	1.961258e-05	3.145885e-05	3.21928e-08	5.292189e-05	1.77006e-06	0.001668894	7.389705e-06
1.344	55745.68	40.08	1.951066e-07	0.003388385	4.781348e-05	-2.470776e-08	0.0005095343	0.002016662	2.122686e-05	2.404904e-05	-7.593867e-09	6.570967e-05	1.499838e-06	0.001657977	7.886655e-06
1.512	59710.57	40.08	-2.132046e-09	0.003128087	4.408118e-05	3.103952e-08	0.0004569752	0.002396709	1.693345e-05	2.438215e-05	-7.08961e-09	6.932079e-05	1.323745e-06	0.001652194	7.391903e-06
1.6799	53967.16	40.08	-2.359033e-09	0.003750855	4.584412e-05	3.434332e-08	0.0005038666	0.002271988	1.958947e-05	2.954374e-05	-7.844104e-09	6.732051e-05	1.7938e-06	0.001680699	6.971093e-06
1.8482	70109.75	40.08	5.050042e-08	0.00296379	5.088769e-05	8.787737e-08	0.0003497451	0.001740835	1.591218e-05	1.879348e-05	2.629922e-08	5.020621e-05	1.431474e-06	0.001456525	5.907549e-06
2.0161	55025.24	40.08	1.643319e-07	0.003706625	4.327928e-05	3.36838e-08	0.0004852584	0.00230591	2.085191e-05	2.26891e-05	3.350886e-08	6.282108e-05	1.491834e-06	0.001884816	7.832963e-06
