ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	55751.18	40.08	3.29417e-08	0.003034119	1.553101e-05	-1.843217e-08	0.0001612551	0.001701236	2.387444e-06	1.07318e-05	-7.113181e-09	1.840435e-05	2.069754e-07	0.001548633	9.480501e-06
0.1679997	57853.31	40.08	9.563335e-08	0.002932648	1.482384e-05	3.79692e-08	0.0001620114	0.001581648	2.239513e-06	1.273882e-05	-6.854709e-09	1.790608e-05	2.78074e-07	0.001625185	9.292999e-06
0.336	57441.31	40.08	-3.237286e-08	0.003107223	1.443655e-05	1.953118e-08	0.0001530888	0.001709589	2.387525e-06	1.846747e-05	3.290497e-08	1.981253e-05	2.36078e-07	0.001517302	1.016529e-05
0.5038996	59408.75	40.08	9.313052e-08	0.003144412	1.330271e-05	1.888444e-08	0.000152198	0.001743852	2.793372e-06	2.252446e-05	3.181528e-08	2.104264e-05	3.644527e-07	0.001627541	1.022203e-05
0.6718998	58883.75	40.08	1.253464e-07	0.003144881	1.346125e-05	5.555712e-08	0.0001720011	0.001635236	2.766777e-06	1.879982e-05	7.093263e-08	1.955106e-05	2.903731e-07	0.001526178	1.045284e-05
0.8399	55139.14	40.08	1.67376e-07	0.003221244	1.57678e-05	-1.863645e-08	0.000143732	0.001712544	2.294719e-06	1.168842e-05	7.574982e-08	1.819015e-05	3.375893e-07	0.001604088	9.797491e-06
1.0079	54013.78	40.08	6.821944e-08	0.003123843	1.345118e-05	2.077089e-08	0.0001463441	0.001653545	3.268906e-06	1.87828e-05	1.196631e-07	2.015509e-05	2.417024e-07	0.001524013	9.833496e-06
1.1761	53809.46	40.08	6.847905e-08	0.003076572	1.37655e-05	6.079652e-08	0.0001405615	0.001669195	3.093423e-06	1.885394e-05	-7.369774e-09	1.912959e-05	2.238363e-07	0.001588208	1.003961e-05
1.344	55767.47	40.08	3.293639e-08	0.002851639	1.726385e-05	-3.769836e-08	0.0001224743	0.001618123	2.38666e-06	1.736287e-05	1.159001e-07	1.863537e-05	2.431639e-07	0.001509162	9.725857e-06
1.512	53447.78	40.08	6.894358e-08	0.003083064	1.341702e-05	-3.933445e-08	0.0001461517	0.001681102	2.944056e-06	1.638644e-05	7.814703e-08	2.10463e-05	2.82084e-07	0.001576168	1.145931e-05
1.6802	53161.25	40.08	-2.113053e-10	0.003191049	2.022285e-05	-5.976331e-08	0.0001300335	0.001758453	2.646227e-06	1.342674e-05	-7.459599e-09	1.985876e-05	2.645915e-07	0.001658001	1.154551e-05
1.8482	57265.18	40.08	-1.956427e-10	0.003044591	1.324397e-05	-3.671224e-08	0.0001421846	0.00158589	2.871381e-06	2.255902e-05	3.300633e-08	1.843558e-05	2.72105e-07	0.001667321	1.094487e-05
2.0162	55378.05	40.08	6.654212e-08	0.003160258	1.360996e-05	8.520278e-10	0.00015375	0.001675527	2.430775e-06	2.165808e-05	3.413112e-08	2.090809e-05	3.361332e-07	0.00168705	1.097393e-05
2.1841	55532.83	40.08	9.963615e-08	0.003144314	1.380594e-05	1.363246e-07	0.0001382455	0.001588486	3.097428e-06	1.701915e-05	1.57567e-07	1.865435e-05	3.169954e-07	0.001530473	1.009405e-05
2.3521	53118.34	40.08	2.085406e-07	0.003123478	1.361134e-05	-1.934485e-08	0.0001328583	0.001634013	2.448539e-06	1.517741e-05	-7.465575e-09	2.130124e-05	3.599469e-07	0.001596929	1.173415e-05
2.5201	60646.32	40.08	3.029021e-08	0.002719148	1.248623e-05	7.166518e-08	0.0001058089	0.001471504	1.678085e-06	1.291217e-05	-6.538868e-09	1.735304e-05	2.902675e-07	0.001430531	1.035619e-05
2.688	53235.04	40.08	1.733693e-07	0.003071622	1.278325e-05	1.422092e-07	0.0001488699	0.001624126	1.997126e-06	2.556851e-05	3.550516e-08	2.26161e-05	4.162125e-07	0.001559104	1.157022e-05
2.856	50960.28	40.08	1.448437e-07	0.003182648	1.386343e-05	2.201642e-08	0.00013443	0.001614108	2.40345e-06	1.627767e-05	8.196179e-08	2.188015e-05	2.859365e-07	0.001779671	1.288547e-05
3.0242	53236.61	40.08	1.733654e-07	0.003124625	1.242847e-05	4.126347e-08	0.0001199542	0.001663532	2.158381e-06	1.297211e-05	3.550415e-08	2.044939e-05	3.211754e-07	0.001642025	1.265193e-05
3.1922	56129.94	40.08	1.644295e-07	0.002949026	1.317531e-05	8.411101e-10	0.0001185527	0.001544037	2.16409e-06	2.054319e-05	-7.064957e-09	2.074517e-05	2.235867e-07	0.001599651	1.366847e-05
3.3604	53815.97	40.08	1.028188e-07	0.003163438	1.411469e-05	-3.906473e-08	0.0002370821	0.001657157	2.59508e-06	1.713136e-05	3.512196e-08	2.071912e-05	2.613729e-07	0.001685809	1.556335e-05
3.5284	54607.63	40.08	3.36431e-08	0.003120477	1.300228e-05	8.646994e-10	0.0001400175	0.001618518	2.23359e-06	1.179935e-05	3.461281e-08	2.319439e-05	3.038571e-07	0.001653926	1.67468e-05
3.6963	59731.34	40.08	3.075772e-08	0.002909611	1.271688e-05	5.477039e-08	0.0001107127	0.00155844	2.59195e-06	1.582143e-05	3.164376e-08	1.833596e-05	3.371028e-07	0.001456589	1.536855e-05
3.8643	53996.59	40.08	1.367024e-07	0.003357202	1.474542e-05	8.746325e-10	0.0001408366	0.001764175	2.642518e-06	2.221024e-05	-7.344037e-09	2.522719e-05	3.635458e-07	0.001841095	1.942039e-05
4.0323	60429.09	40.08	1.221514e-07	0.0030226	1.491532e-05	-1.700392e-08	0.0001266998	0.001590227	2.838048e-06	2.022836e-05	3.127842e-08	2.205063e-05	3.750262e-07	0.001612707	1.977286e-05
4.2002	58645.07	40.08	6.284192e-08	0.00321365	1.343572e-05	1.913201e-08	0.0001539975	0.001720855	2.364133e-06	2.360248e-05	3.222994e-08	2.019293e-05	2.398504e-07	0.001701729	2.101543e-05
4.3682	56725.81	40.08	3.256019e-07	0.003210289	1.707649e-05	-1.811388e-08	0.0001453543	0.001748736	1.758368e-06	1.665903e-05	7.363153e-08	2.471058e-05	2.925111e-07	0.001689044	2.540962e-05
4.5362	54568.54	40.08	1.014048e-07	0.003234582	1.376861e-05	8.657532e-10	0.0001359502	0.001721784	2.744486e-06	2.028246e-05	3.463771e-08	2.40568e-05	3.31859e-07	0.001762406	2.894161e-05
4.7044	55044	40.08	3.338021e-08	0.00324653	1.442193e-05	8.583498e-10	0.000161065	0.001699418	3.032941e-06	1.800751e-05	-7.204231e-09	2.390873e-05	2.00454e-07	0.001690433	3.129895e-05
4.8724	58914.76	40.08	1.252938e-07	0.00307017	1.357456e-05	3.728744e-08	0.0001336376	0.001667102	2.387608e-06	1.721656e-05	1.097092e-07	2.194622e-05	1.87284e-07	0.001720239	3.08747e-05
5.0403	57996.85	40.08	6.354692e-08	0.003123051	1.515371e-05	1.934623e-08	0.0001439513	0.001765827	2.08557e-06	1.629328e-05	7.201793e-08	2.348722e-05	3.38471e-07	0.001672469	3.172879e-05
5.2083	56543.28	40.08	-1.876604e-10	0.00332661	1.458257e-05	8.357997e-10	0.0001511252	0.001753816	2.550226e-06	2.366124e-05	3.342808e-08	2.420728e-05	2.040768e-07	0.001717935	2.874778e-05
5.3765	55410.4	40.08	9.986689e-08	0.003201661	1.375122e-05	5.904239e-08	0.0001790419	0.001729195	3.085868e-06	1.287791e-05	-7.156545e-09	2.571369e-05	3.907527e-07	0.00174559	2.937524e-05
5.5445	54370.85	40.08	-3.418439e-08	0.003412552	1.477411e-05	-1.8898e-08	0.0001429044	0.001766427	2.178196e-06	2.418119e-05	3.476376e-08	2.456812e-05	2.029359e-07	0.001593187	2.898226e-05
5.7124	54045.34	40.08	6.819539e-08	0.003412678	1.337794e-05	8.74649e-10	0.000130384	0.001817002	2.107162e-06	2.347131e-05	-7.337278e-09	2.715629e-05	2.69615e-07	0.001727621	2.967768e-05
5.8804	53866.3	40.08	1.3704e-07	0.003233604	1.252416e-05	2.083014e-08	0.0001279413	0.00176354	2.658223e-06	1.75418e-05	2.048937e-07	2.339103e-05	2.798933e-07	0.001702287	2.88702e-05
6.0484	53699.16	40.08	-3.461036e-08	0.00333504	1.276083e-05	4.090968e-08	0.0001371868	0.001795579	2.638265e-06	1.500932e-05	-7.384554e-09	2.647192e-05	2.995871e-07	0.001709878	3.170549e-05
