ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	43564.46	40.08	4.532836e-08	0.003675496	4.248097e-05	1.232316e-07	0.000789907	0.001798345	2.376963e-06	1.893771e-05	4.307128e-08	5.15677e-05	5.894841e-07	0.001702761	1.858014e-05
0.1680002	44606.7	40.08	3.35122e-09	0.003650481	4.127607e-05	-2.371853e-08	0.0004061372	0.001604049	2.422813e-06	2.160044e-05	4.206494e-08	5.604004e-05	4.398243e-07	0.001562605	1.864999e-05
0.336	40881.86	40.08	1.375871e-07	0.003631262	4.680427e-05	2.651962e-08	0.0004385799	0.001896095	3.886986e-06	3.203886e-05	2.133378e-07	5.929493e-05	5.540314e-07	0.001910334	2.230734e-05
0.5041003	44958.05	40.08	4.391782e-08	0.003531118	3.537293e-05	7.176347e-08	0.0004396169	0.001677217	2.504294e-06	2.348558e-05	-9.016745e-09	4.974937e-05	4.138038e-07	0.001863402	1.805223e-05
0.6721001	52239.16	40.08	3.779498e-08	0.003568613	3.599353e-05	4.125758e-08	0.000421251	0.001398438	2.550057e-06	1.844446e-05	3.591907e-08	4.634099e-05	6.076282e-07	0.00152579	1.784719e-05
0.8401003	45894.04	40.08	8.278706e-08	0.003547744	6.115265e-05	4.69617e-08	0.0004175499	0.001559973	2.869536e-06	2.149752e-05	-8.832826e-09	5.339262e-05	7.357713e-07	0.001498343	1.936177e-05
1.0081	45143.61	40.08	3.302281e-09	0.003591568	4.235954e-05	4.774238e-08	0.0004320677	0.001710779	2.894793e-06	2.492316e-05	-8.979641e-09	5.027357e-05	5.352957e-07	0.001729357	1.932891e-05
1.1761	47618.2	40.08	3.128948e-09	0.003257473	4.130268e-05	-2.221817e-08	0.0004004718	0.001656182	2.120608e-06	2.411276e-05	8.732255e-08	5.747181e-05	5.393009e-07	0.001769	2.201916e-05
1.3442	46193.61	40.08	4.273427e-08	0.003314156	4.221737e-05	4.665722e-08	0.0003554274	0.001444899	3.057494e-06	2.485638e-05	-8.775502e-09	5.076833e-05	4.57519e-07	0.001934298	2.228499e-05
1.5122	45150.02	40.08	4.372021e-08	0.003686416	4.865578e-05	-2.343262e-08	0.000396432	0.001894502	2.57055e-06	2.543089e-05	-8.978324e-09	5.121322e-05	4.345311e-07	0.001854632	2.08797e-05
1.6802	51199.38	40.08	2.905287e-09	0.003224539	4.2629e-05	1.257749e-07	0.0003210804	0.001499167	2.866369e-06	2.377883e-05	8.121479e-08	4.75391e-05	3.930556e-07	0.001547035	1.850577e-05
1.8482	45524.27	40.08	4.335718e-08	0.003503022	4.015809e-05	1.414542e-07	0.000464686	0.001802707	2.04059e-06	1.608885e-05	-8.904485e-09	4.768618e-05	8.637986e-07	0.001882676	1.951907e-05
2.0162	47367.82	40.08	4.166799e-08	0.003267208	5.369942e-05	-2.233531e-08	0.0003180091	0.001717805	2.407246e-06	1.741701e-05	-8.557909e-09	5.18703e-05	6.167974e-07	0.001853565	2.025882e-05
2.1842	55867.96	40.08	3.532687e-08	0.002949985	4.829655e-05	7.692125e-08	0.0003266822	0.001531343	2.121852e-06	1.434971e-05	-7.255837e-09	4.56862e-05	6.40581e-07	0.00167978	2.285335e-05
2.3522	53529.29	40.08	2.772704e-09	0.003014012	3.842469e-05	2.025418e-08	0.0003183197	0.001604308	2.863291e-06	1.584349e-05	-7.572829e-09	4.331941e-05	4.986196e-07	0.001689164	1.991202e-05
2.5203	55748.79	40.08	3.539944e-08	0.003401717	3.266555e-05	-1.89774e-08	0.0004191427	0.001597937	2.785301e-06	2.26665e-05	7.458733e-08	4.897194e-05	4.787681e-07	0.001517417	1.659161e-05
2.6883	45964.46	40.08	-3.648211e-08	0.003735722	4.082985e-05	2.853413e-10	0.0004047329	0.001737262	2.66608e-06	2.347346e-05	-8.819137e-09	5.603107e-05	4.707886e-07	0.001859054	2.285867e-05
2.8563	52443.36	40.08	7.242958e-08	0.003145681	3.992132e-05	-6.102049e-08	0.0003748921	0.001450973	2.91249e-06	1.969313e-05	-7.729603e-09	5.274887e-05	5.185759e-07	0.001654698	1.853788e-05
3.0243	48763.09	40.08	1.901803e-07	0.00329825	4.638919e-05	6.616389e-08	0.0003411527	0.001490828	3.359363e-06	2.54402e-05	-8.31296e-09	5.659503e-05	7.028383e-07	0.001652957	2.168026e-05
3.1923	52609.04	40.08	2.813309e-09	0.003820491	4.069735e-05	6.132704e-08	0.0004190769	0.0016171	3.525179e-06	2.00699e-05	-7.705236e-09	4.989253e-05	4.881384e-07	0.001487779	1.803468e-05
3.3603	46217.75	40.08	3.200515e-09	0.003739089	4.350309e-05	-4.606521e-08	0.0005438292	0.001836453	3.990712e-06	1.785033e-05	4.059909e-08	6.270331e-05	7.195779e-07	0.001815415	2.272401e-05
3.5283	57630.64	40.08	6.590437e-08	0.003202328	3.583418e-05	3.739817e-08	0.0003337715	0.001366094	2.938028e-06	2.312804e-05	-7.033822e-09	4.680148e-05	5.06958e-07	0.001568678	1.71551e-05
3.6963	57358.38	40.08	9.803563e-08	0.003781987	3.625239e-05	-1.844452e-08	0.0003214437	0.001390612	4.067394e-06	2.001799e-05	-7.067199e-09	4.863058e-05	4.389134e-07	0.001547851	1.899911e-05
3.8644	48265.84	40.08	-3.475485e-08	0.003983491	4.659682e-05	-4.41103e-08	0.000674172	0.001896649	4.081668e-06	2.378905e-05	3.887639e-08	5.622327e-05	4.588057e-07	0.001906416	2.455921e-05
4.0324	55559.41	40.08	2.656272e-09	0.002884154	3.439687e-05	1.159045e-07	0.0003471476	0.001496883	3.155865e-06	1.858858e-05	7.484181e-08	4.682835e-05	6.532291e-07	0.001779837	1.735778e-05
4.2004	51115.82	40.08	2.885525e-09	0.00368728	4.269875e-05	1.259803e-07	0.000485204	0.001577419	3.528542e-06	2.065615e-05	8.134798e-08	5.708104e-05	4.134611e-07	0.001567794	2.167626e-05
4.3684	59990.66	40.08	-2.796647e-08	0.003287481	3.764803e-05	2.189959e-10	0.000469669	0.001322257	2.796489e-06	1.413696e-05	-6.75706e-09	4.090157e-05	4.028145e-07	0.001221442	1.679105e-05
4.5364	48094.32	40.08	7.896155e-08	0.00358878	4.419722e-05	4.481376e-08	0.0004433046	0.001718652	4.608873e-06	1.907381e-05	-8.428435e-09	5.266027e-05	5.024523e-07	0.001897252	2.231572e-05
4.7044	53670.7	40.08	1.387684e-07	0.003259688	3.668913e-05	4.015764e-08	0.0003499009	0.001659215	3.998371e-06	2.354402e-05	3.496147e-08	5.000946e-05	4.973048e-07	0.001842969	2.116255e-05
4.8725	62834.89	40.08	-2.670462e-08	0.002758445	3.724757e-05	1.725502e-08	0.0003241153	0.001259969	3.094354e-06	1.643623e-05	-6.451169e-09	4.664503e-05	3.765421e-07	0.001533841	1.674907e-05
5.0405	51431.32	40.08	2.859566e-09	0.004029324	4.153723e-05	4.190619e-08	0.0004042511	0.001773324	4.123095e-06	2.187598e-05	3.648378e-08	6.255912e-05	5.386003e-07	0.001839315	2.338592e-05
5.2085	51125.93	40.08	3.857387e-08	0.003758373	3.90718e-05	2.571868e-10	0.0004379378	0.001659985	3.221376e-06	2.290973e-05	3.670173e-08	5.874456e-05	4.825382e-07	0.001625644	2.407038e-05
5.3765	53357.77	40.08	3.695881e-08	0.003274712	4.039325e-05	1.206868e-07	0.0003630257	0.001671221	4.238355e-06	1.675959e-05	7.793014e-08	5.536173e-05	4.718212e-07	0.001651072	2.184879e-05
5.5445	60062.88	40.08	3.283151e-08	0.002993011	4.365609e-05	7.154894e-08	0.0004203761	0.001371772	2.666314e-06	1.757912e-05	3.124079e-08	5.307511e-05	4.780181e-07	0.001531155	1.847634e-05
5.7125	59909.79	40.08	6.337878e-08	0.003180457	4.772069e-05	3.597568e-08	0.0004020028	0.001456167	3.60624e-06	1.72387e-05	6.940739e-08	5.59605e-05	4.202205e-07	0.001507075	1.890791e-05
5.8805	53476.05	40.08	1.051324e-07	0.003251584	4.338881e-05	8.036187e-08	0.000407815	0.001961764	4.247248e-06	1.715419e-05	7.775785e-08	5.406962e-05	5.557886e-07	0.001502186	2.009428e-05
6.0485	54829.54	40.08	3.596055e-08	0.003107108	5.070921e-05	2.400188e-10	0.0004089229	0.001634786	2.681523e-06	2.388843e-05	7.583839e-08	5.333544e-05	5.604937e-07	0.001611845	2.116718e-05
6.2165	50716.5	40.08	1.108494e-07	0.003582523	4.96616e-05	1.683358e-05	0.0005413726	0.001683768	2.471968e-06	2.081869e-05	8.198882e-08	6.629927e-05	6.159085e-07	0.001775683	2.568165e-05
6.3846	49653.14	40.08	1.499794e-07	0.003376562	6.024144e-05	2.183613e-08	0.0005156332	0.001701811	3.031698e-06	2.079959e-05	1.296989e-07	5.372429e-05	5.273693e-07	0.001867005	2.600347e-05
6.5526	57073.98	40.08	2.563462e-09	0.003148241	5.610678e-05	3.776329e-08	0.0003935713	0.001499242	2.575578e-06	2.254452e-05	1.128353e-07	5.337255e-05	5.650027e-07	0.001437147	2.41732e-05
6.7206	53302.84	40.08	3.698417e-08	0.003462262	5.204992e-05	6.052903e-08	0.0004340856	0.001761503	2.351496e-06	1.7643e-05	3.520299e-08	5.727267e-05	6.335e-07	0.001757186	2.525337e-05
6.8886	52651.61	40.08	2.775548e-09	0.003827208	4.271548e-05	8.162024e-08	0.0004999105	0.001713892	3.288846e-06	1.961505e-05	-7.698736e-09	6.486408e-05	5.453038e-07	0.001666585	2.646885e-05
7.0566	55298.93	40.08	2.64114e-09	0.003634936	4.255975e-05	7.771283e-08	0.0003705351	0.001509567	2.584857e-06	2.076335e-05	-7.330162e-09	5.8839e-05	4.278552e-07	0.001537748	2.44364e-05
7.2247	56330.95	40.08	6.739182e-08	0.003211362	4.713957e-05	5.727528e-08	0.0003593266	0.001457777	2.430097e-06	1.546511e-05	3.331069e-08	5.998416e-05	4.289836e-07	0.001604152	2.384938e-05
7.3927	51900.04	40.08	2.810832e-09	0.00370173	4.733839e-05	2.5391e-10	0.0004248004	0.001775347	3.394123e-06	2.390233e-05	-7.810183e-09	6.504155e-05	4.461425e-07	0.001702789	2.31162e-05
7.5607	59387.38	40.08	2.455023e-09	0.002927621	4.511399e-05	1.825715e-08	0.0003880352	0.001475437	2.033494e-06	1.93339e-05	-6.825495e-09	5.406687e-05	5.174765e-07	0.001554155	2.233565e-05
7.7287	54306.57	40.08	6.989931e-08	0.003655065	5.150432e-05	5.941037e-08	0.0005820535	0.001634486	2.279188e-06	1.689178e-05	3.455247e-08	5.985334e-05	6.030953e-07	0.001812643	2.226002e-05
7.8967	52904	40.08	3.725177e-08	0.003952391	4.644007e-05	2.049463e-08	0.0003916243	0.001722277	2.348982e-06	2.693964e-05	3.546853e-08	6.424345e-05	4.376759e-07	0.001704708	2.30312e-05
8.0647	67283.66	40.08	2.928916e-08	0.002860521	3.789296e-05	1.61146e-08	0.0005444431	0.001394901	1.988928e-06	1.878043e-05	2.788832e-08	4.532291e-05	5.018649e-07	0.001439297	2.132266e-05
8.2327	57794.98	40.08	6.56759e-08	0.002976436	4.246885e-05	1.87603e-08	0.0004071794	0.001497914	2.515692e-06	1.746995e-05	3.246699e-08	5.817927e-05	4.792952e-07	0.001458664	2.206899e-05
8.4007	56460.59	40.08	2.574766e-09	0.003037503	4.120038e-05	-5.667659e-08	0.0005034648	0.001627089	2.031172e-06	1.665619e-05	-7.179255e-09	6.037168e-05	4.995691e-07	0.001386953	1.964755e-05
8.5687	67175.51	40.08	2.16281e-09	0.002503323	3.226118e-05	7.991751e-08	0.0003127476	0.001218151	1.669604e-06	1.124671e-05	6.190064e-08	5.064408e-05	5.252308e-07	0.00138467	1.752942e-05
8.7368	54399.23	40.08	6.977089e-08	0.003439691	4.551314e-05	2.425726e-10	0.0004635682	0.001593705	1.636039e-06	1.856044e-05	1.183837e-07	6.423458e-05	5.463552e-07	0.001566857	2.189429e-05
