ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	57790.72	40.08	2.939405e-08	0.003211186	2.998318e-05	4.782504e-08	0.0004227189	0.001698226	5.460951e-06	2.303259e-05	1.49281e-07	5.288844e-05	9.725612e-07	0.001999876	3.150178e-05
0.1679001	47482.86	40.08	-4.130872e-08	0.003727363	7.872287e-05	1.939629e-07	0.0005437284	0.002063054	8.676665e-06	3.528487e-05	1.34018e-07	6.921576e-05	1.247859e-06	0.002465984	3.763674e-05
0.3358998	53052.95	40.08	6.651756e-08	0.003105364	7.549008e-05	1.533488e-07	0.00062419	0.001829769	5.576298e-06	2.292717e-05	4.729462e-06	5.101598e-05	9.7341e-07	0.001778425	3.408295e-05
0.5039001	47751.87	40.08	1.122288e-07	0.003801441	0.0001000407	2.378683e-07	0.0007330606	0.002147823	7.002396e-06	3.124244e-05	2.280656e-07	7.266754e-05	1.049515e-06	0.002169558	4.021657e-05
0.6721001	47447.93	40.08	1.129491e-07	0.00370031	3.433504e-05	2.167502e-07	0.0004950674	0.002048873	6.662652e-06	2.853655e-05	3.870703e-08	6.343381e-05	9.493896e-07	0.002374879	3.656276e-05
0.8399997	50666.2	40.08	1.418971e-07	0.003344811	3.089975e-05	2.02983e-07	0.00043358	0.001982381	6.079561e-06	3.623739e-05	1.019093e-06	5.651023e-05	8.690731e-07	0.002002452	4.217041e-05
1.008	49720.67	40.08	4.489773e-06	0.004092165	3.357086e-05	1.237602e-08	0.0004581743	0.002026621	5.83846e-06	2.492493e-05	-8.586566e-09	7.180373e-05	8.141235e-07	0.00220372	3.84381e-05
1.176	50306.21	40.08	1.792947e-07	0.003368658	3.09806e-05	5.494462e-08	0.0004312945	0.001968375	8.150235e-06	3.64966e-05	1.264968e-07	5.618546e-05	1.046714e-06	0.002121593	3.822711e-05
1.344	48014.26	40.08	-2.72567e-09	0.003565066	5.150162e-05	3.519256e-08	0.0005079118	0.002005439	6.05683e-06	3.489397e-05	8.539286e-08	6.949138e-05	1.064896e-06	0.002262797	4.462844e-05
1.5119	51233.09	40.08	1.04611e-07	0.003601662	3.665004e-05	1.588001e-07	0.0004507514	0.002057708	6.398805e-06	3.404503e-05	3.584743e-08	6.440887e-05	8.792475e-07	0.002152214	3.840416e-05
1.6799	48720.55	40.08	3.488014e-08	0.003457336	4.255894e-05	-9.418548e-09	0.0004915516	0.002087908	6.801742e-06	2.920349e-05	2.235317e-07	6.957944e-05	1.216158e-06	0.002240814	4.007716e-05
1.8481	51677.67	40.08	-2.528536e-09	0.003878032	4.229369e-05	-2.966828e-08	0.0004672577	0.001871282	6.442127e-06	1.776549e-05	-8.261341e-09	5.733825e-05	8.520629e-07	0.002101882	4.601543e-05
2.0161	44629.75	40.08	1.200936e-07	0.003914406	3.750577e-05	-1.028051e-08	0.0007963395	0.002143662	7.323318e-06	5.194381e-05	9.186881e-08	6.923189e-05	1.145653e-06	0.002569192	4.51041e-05
2.184	51815.04	40.08	1.740817e-07	0.003316672	3.194119e-05	1.187984e-08	0.0006145946	0.001899239	6.846203e-06	3.233416e-05	7.912923e-08	6.510164e-05	8.791566e-07	0.002161719	4.442153e-05
2.352	52867.05	40.08	6.676687e-08	0.003434924	3.719025e-05	-2.899912e-08	0.0004354345	0.001904475	6.940446e-06	2.995484e-05	1.203697e-07	6.494234e-05	9.67147e-07	0.002120166	4.574432e-05
2.5202	51940.05	40.08	6.79598e-08	0.003363459	3.33155e-05	9.458945e-08	0.0005063069	0.001850163	6.439454e-06	2.518451e-05	2.096765e-07	6.642222e-05	1.033309e-06	0.002385614	4.027713e-05
2.6882	49806.71	40.08	1.443608e-07	0.003867969	3.620897e-05	7.707133e-08	0.0005250558	0.002064752	7.479252e-06	2.718442e-05	8.232002e-08	6.498125e-05	9.756787e-07	0.002510044	4.477213e-05
2.8564	52931.75	40.08	3.211406e-08	0.003473561	3.253554e-05	7.252169e-08	0.0005719255	0.002062738	8.274852e-06	2.514599e-05	3.469721e-08	6.253061e-05	8.222974e-07	0.002730701	4.07498e-05
3.0244	64314.43	40.08	-2.02438e-09	0.00293899	4.028866e-05	4.29824e-08	0.0003663598	0.001643013	5.38219e-06	2.31961e-05	9.894516e-08	5.530253e-05	9.291669e-07	0.002024781	3.51959e-05
3.1923	49949.24	40.08	3.403433e-08	0.004002677	3.365316e-05	-7.370749e-08	0.0004815375	0.002019232	7.062287e-06	2.664736e-05	1.274014e-07	6.319314e-05	1.003344e-06	0.002266533	4.887884e-05
3.3603	48208.47	40.08	3.526468e-08	0.003759348	3.435535e-05	1.277296e-08	0.0005431075	0.002163819	6.928136e-06	3.522866e-05	1.320018e-07	6.87958e-05	9.869924e-07	0.002544858	4.790118e-05
3.5283	52257.03	40.08	1.726198e-07	0.003475437	3.088269e-05	-8.774848e-09	0.0005092273	0.001807187	6.692424e-06	2.986514e-05	1.650901e-07	5.950898e-05	9.590336e-07	0.002010915	4.345238e-05
3.6962	50542.65	40.08	-2.570646e-09	0.003924117	3.817742e-05	1.822335e-07	0.0004895098	0.001880316	7.863221e-06	2.315688e-05	3.633743e-08	6.806038e-05	7.908522e-07	0.002113859	4.314853e-05
3.8642	47290.11	40.08	1.907531e-07	0.003600399	4.571872e-05	1.302291e-08	0.0005359808	0.002098073	6.859395e-06	2.377923e-05	3.883669e-08	6.865059e-05	1.167073e-06	0.002452555	5.102646e-05
4.0322	45801.84	40.08	1.170382e-07	0.003731272	3.187013e-05	1.344673e-08	0.0006166074	0.002204532	7.713555e-06	3.357316e-05	-9.321004e-09	7.197354e-05	8.837798e-07	0.002837721	4.891906e-05
4.2004	56046.13	40.08	3.03392e-08	0.003198135	2.722003e-05	1.098944e-08	0.0004619338	0.001596004	6.276707e-06	2.743651e-05	1.135425e-07	6.143675e-05	9.576058e-07	0.001949699	3.838291e-05
