ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	65426.83	40.08	8.312968e-08	0.003274792	4.306895e-05	-2.058195e-08	0.0006006006	0.002435687	2.155289e-05	3.903194e-05	-7.772589e-09	5.442681e-05	1.046983e-06	0.002137515	1.445472e-05
0.1679997	68242.26	40.08	5.199752e-08	0.003358607	4.01178e-05	-3.930797e-09	0.0005838913	0.002439432	2.32365e-05	4.69297e-05	6.003512e-08	6.303299e-05	8.245165e-07	0.002092675	1.380752e-05
0.336	66095.66	40.08	8.229234e-08	0.003386232	3.832064e-05	-2.037115e-08	0.0005333953	0.00240237	2.241432e-05	3.65358e-05	2.714549e-08	5.478219e-05	9.156105e-07	0.002052119	1.454747e-05
0.5040002	69111.06	40.08	7.870365e-08	0.003308016	3.642722e-05	4.292751e-08	0.001452859	0.002516828	2.327686e-05	0.0001554176	2.596111e-08	0.0003306116	8.372086e-07	0.002008168	1.438488e-05
0.6719999	67748.42	40.08	2.447656e-08	0.003390007	3.988859e-05	-1.987171e-08	0.001822704	0.002727693	2.406869e-05	3.906486e-05	2.648328e-08	7.741108e-05	1.03461e-06	0.002179865	1.513417e-05
0.8400002	67540.23	40.08	-3.43774e-09	0.003899044	6.788929e-05	2.796337e-08	0.0005695146	0.002651564	2.881153e-05	4.844603e-05	9.475335e-08	6.1232e-05	1.037792e-06	0.002233589	1.568638e-05
1.0081	64120.12	40.08	8.483571e-08	0.003849602	3.843692e-05	1.135392e-07	0.001014055	0.003215828	2.645696e-05	4.01889e-05	1.357202e-07	6.438755e-05	1.018467e-06	0.002178106	1.611366e-05
1.176	69158.66	40.08	7.865685e-08	0.003716346	3.516045e-05	-3.871441e-09	0.0004903778	0.002676103	2.765289e-05	3.558746e-05	-7.353071e-09	5.622883e-05	9.749963e-07	0.001998632	1.522582e-05
1.3441	68256.31	40.08	5.200071e-08	0.003978812	4.173278e-05	5.926877e-08	0.00045484	0.002465461	2.76121e-05	4.827716e-05	-7.450264e-09	5.816e-05	8.476642e-07	0.002208827	1.469457e-05
1.512	66271.1	40.08	5.356048e-08	0.003805524	3.117791e-05	1.223317e-08	0.0005351662	0.0031265	2.434647e-05	4.797694e-05	6.182079e-08	5.426339e-05	1.105749e-06	0.002103503	1.575439e-05
1.6801	71020.87	40.08	4.998035e-08	0.003732382	0.0001782689	7.214665e-08	0.0003910458	0.002517055	2.335037e-05	4.313545e-05	-7.160226e-09	5.232144e-05	1.091724e-06	0.002007782	1.39272e-05
1.8482	71382.23	40.08	2.324463e-08	0.00375723	3.126758e-05	2.646535e-08	0.0004858971	0.002476267	1.970592e-05	3.383063e-05	1.219125e-07	5.437741e-05	9.967841e-07	0.002061789	1.352395e-05
2.0161	73468.16	40.08	2.258662e-08	0.003491462	4.257871e-05	8.442253e-08	0.0003505594	0.002313786	1.97984e-05	3.854476e-05	1.497943e-07	5.316963e-05	9.46778e-07	0.001917657	1.417011e-05
2.1842	69335.24	40.08	1.330001e-07	0.003705822	3.590233e-05	1.205594e-07	0.0003966083	0.002573705	1.944793e-05	3.75038e-05	5.908874e-08	4.79521e-05	1.026199e-06	0.001814958	1.439367e-05
2.3521	70613.48	40.08	5.027638e-08	0.003326268	2.989259e-05	5.729745e-08	0.0003864513	0.002398344	2.049594e-05	3.551044e-05	-7.201476e-09	0.0002153586	1.007616e-06	0.001771837	1.570339e-05
2.5202	66391.3	40.08	1.38901e-07	0.003607596	3.26249e-05	1.22186e-08	0.001174469	0.002682886	2.542789e-05	3.253535e-05	6.170887e-08	5.40047e-05	8.073253e-07	0.002023524	1.378798e-05
2.6881	65901.98	40.08	2.518849e-08	0.003541013	3.397243e-05	7.775825e-08	0.0003630959	0.002400409	2.671093e-05	5.035377e-05	2.722538e-08	5.772137e-05	9.989267e-07	0.001884579	1.332058e-05
2.8562	65364.82	40.08	2.539769e-08	0.003504534	3.272418e-05	-4.083323e-09	0.0003644742	0.002552646	3.176244e-05	4.438958e-05	2.744912e-08	6.040728e-05	1.023387e-06	0.002798751	1.467712e-05
3.0242	66320.85	40.08	1.390536e-07	0.003676805	3.203988e-05	9.352824e-08	0.0004506394	0.002404396	3.174802e-05	3.396631e-05	2.705344e-08	6.176947e-05	8.563191e-07	0.002010341	1.484556e-05
3.1922	63450.4	40.08	-3.625863e-09	0.003614962	3.287871e-05	4.677842e-08	0.000534985	0.002764494	3.815916e-05	4.463095e-05	6.456905e-08	6.645385e-05	1.004004e-06	0.002172559	1.649165e-05
3.3602	62572.47	40.08	-3.674314e-09	0.004081279	3.94067e-05	4.743609e-08	0.0005478891	0.002800516	4.011096e-05	4.711065e-05	6.547499e-08	6.41163e-05	1.145547e-06	0.002134683	1.936017e-05
3.5282	59883.45	40.08	2.171449e-07	0.004168965	3.972292e-05	2.116248e-07	0.0008227523	0.002907273	4.34202e-05	4.303357e-05	6.84151e-08	8.662797e-05	1.134867e-06	0.002173851	1.940932e-05
3.6963	61269.93	40.08	-3.747473e-09	0.003783069	3.941894e-05	4.844728e-08	0.0005371463	0.002820519	4.283454e-05	3.752614e-05	6.686693e-08	7.740183e-05	9.355591e-07	0.002269971	2.03463e-05
3.8643	69378.12	40.08	1.056857e-07	0.003491987	4.138137e-05	7.387072e-08	0.001756802	0.002537819	3.946015e-05	4.115162e-05	-7.329571e-09	6.113119e-05	9.41173e-07	0.002005667	1.698852e-05
4.0323	64879.09	40.08	2.560332e-08	0.003644362	3.452628e-05	1.251503e-08	0.0005020461	0.002794496	4.297193e-05	4.257818e-05	1.696247e-07	6.455447e-05	1.137632e-06	0.001976765	1.611221e-05
4.2003	69637.19	40.08	2.385599e-08	0.003556224	3.31124e-05	-1.930746e-08	0.0007255747	0.002655153	3.568642e-05	3.90042e-05	1.249673e-07	5.669945e-05	8.155003e-07	0.001995639	1.562965e-05
4.3683	65635.48	40.08	8.291588e-08	0.003689121	3.694058e-05	4.523007e-08	0.0004986856	0.002828196	3.970452e-05	3.467785e-05	2.7336e-08	6.63363e-05	1.124506e-06	0.002146536	1.61524e-05
4.5363	60110.32	40.08	9.053937e-08	0.003853786	3.93774e-05	3.145048e-08	0.0006023083	0.00310932	4.211536e-05	4.017601e-05	6.815689e-08	6.568523e-05	1.024378e-06	0.00212271	1.72416e-05
4.7044	67669.64	40.08	1.642338e-07	0.003356479	4.277473e-05	5.980744e-08	0.0005056787	0.002663319	3.415468e-05	5.14374e-05	9.457197e-08	5.610704e-05	1.161355e-06	0.001947762	1.592253e-05
4.8724	64014.56	40.08	8.502104e-08	0.003966838	7.572355e-05	1.26906e-08	0.0005695362	0.002934234	3.968739e-05	4.532693e-05	-7.943593e-09	6.261454e-05	1.011689e-06	0.002560519	1.783741e-05
5.0404	89275.67	40.08	1.033143e-07	0.002836253	2.69876e-05	2.117878e-08	0.0004247297	0.002039501	2.829807e-05	3.224217e-05	7.168415e-08	4.643813e-05	6.598947e-07	0.001458619	1.444607e-05
5.2084	60824.27	40.08	-3.483237e-08	0.004157602	3.810352e-05	3.108683e-08	0.0006284473	0.003050975	4.099718e-05	5.112977e-05	2.949833e-08	6.752188e-05	9.860338e-07	0.002066397	2.019112e-05
5.3764	61126.22	40.08	5.811869e-08	0.003996929	4.007e-05	1.014957e-07	0.0007422924	0.002971262	3.945766e-05	4.178097e-05	-8.318893e-09	6.718807e-05	1.00732e-06	0.002107385	2.070821e-05
5.5444	61923	40.08	5.737288e-08	0.00389726	3.674422e-05	3.053795e-08	0.000554991	0.002791849	3.984421e-05	4.236868e-05	1.405353e-07	6.364679e-05	9.856857e-07	0.002752393	2.038544e-05
