ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	52703.86	40.08	-3.361166e-08	0.004928731	1.81319e-05	4.27709e-08	0.0001635254	0.002599153	1.392713e-05	2.224413e-05	7.813213e-08	7.041079e-05	7.161201e-07	0.001814267	1.2311e-05
0.1684999	56745.23	40.08	3.088597e-08	0.004225776	1.681987e-05	5.902754e-08	0.0001681101	0.002411528	1.609936e-05	1.982733e-05	3.163262e-08	6.423043e-05	6.478062e-07	0.001738519	1.159024e-05
0.3364	53558.34	40.08	-3.307579e-08	0.004280124	1.90544e-05	1.443402e-07	0.0002692078	0.00268018	1.478643e-05	1.615525e-05	-9.855905e-09	6.246584e-05	8.148394e-07	0.001853912	1.228739e-05
0.5044003	55398.11	40.08	6.344379e-08	0.004093947	1.780385e-05	1.197778e-07	0.0001400198	0.002589601	1.377706e-05	1.689807e-05	-9.528557e-09	7.113963e-05	5.304725e-07	0.001946905	1.336938e-05
0.6724	61028.93	40.08	8.646242e-08	0.004308573	1.502062e-05	1.266744e-07	0.0001364045	0.002469132	1.401029e-05	2.075825e-05	2.941241e-08	6.24066e-05	6.103841e-07	0.001757581	1.218213e-05
0.8403001	54734.68	40.08	3.201978e-08	0.004380099	1.709271e-05	1.412429e-07	0.0001418948	0.002887031	1.452474e-05	2.832894e-05	-9.643985e-09	6.641666e-05	7.433932e-07	0.001669736	1.370081e-05
1.0083	56407.31	40.08	9.354623e-08	0.004204371	1.641858e-05	7.880584e-08	0.0001448047	0.00237332	1.230435e-05	1.952747e-05	2.37724e-07	6.03156e-05	6.429787e-07	0.001875487	1.19807e-05
1.1763	55039.34	40.08	3.18422e-08	0.004314382	1.727679e-05	6.086672e-08	0.0001281287	0.002602024	1.399718e-05	2.17297e-05	-9.590536e-09	6.387419e-05	6.232622e-07	0.001721111	1.21468e-05
1.3445	54720.55	40.08	3.202753e-08	0.004422472	1.703256e-05	2.119229e-08	0.0001258359	0.002534205	1.36572e-05	2.271975e-05	-9.646375e-09	6.60887e-05	6.358694e-07	0.001693471	1.312994e-05
1.5125	54725.34	40.08	1.28619e-07	0.004262189	1.625496e-05	1.178492e-09	0.0001310108	0.002440771	1.3937e-05	1.840103e-05	1.601387e-07	6.971028e-05	6.447893e-07	0.001727878	1.198121e-05
1.6804	54563.89	40.08	6.441257e-08	0.004323526	1.837889e-05	2.12564e-08	0.0001448506	0.002625812	1.448557e-05	2.018733e-05	3.289764e-08	6.25263e-05	1.024963e-06	0.001826181	1.197241e-05
1.8484	57280.02	40.08	3.059593e-08	0.003961956	1.602419e-05	1.129049e-09	0.0001239707	0.002548841	1.331537e-05	1.716799e-05	-9.215247e-09	5.945114e-05	7.18934e-07	0.001647874	1.068147e-05
2.0164	55937.91	40.08	6.283006e-08	0.004248839	1.583945e-05	2.073747e-08	0.0001211745	0.002444748	1.333248e-05	1.673529e-05	1.151416e-07	6.487559e-05	7.538328e-07	0.001756542	1.288023e-05
2.1843	56377.23	40.08	3.108553e-08	0.004091249	1.54023e-05	7.885891e-08	0.000121619	0.002568349	1.262868e-05	1.534782e-05	-9.362749e-09	6.571136e-05	7.828085e-07	0.001829023	1.228697e-05
2.3523	56757.3	40.08	6.192266e-08	0.004366035	1.590171e-05	2.044122e-08	0.0001139092	0.002655488	1.237264e-05	1.607752e-05	1.134795e-07	6.410529e-05	8.121829e-07	0.00178769	1.210532e-05
2.5203	61471.77	40.08	1.145024e-07	0.00411354	2.357958e-05	3.669208e-08	0.0001488089	0.002497412	1.199878e-05	1.676602e-05	2.920098e-08	6.195685e-05	7.099416e-07	0.001778289	1.138656e-05
2.6885	58607.32	40.08	5.996769e-08	0.004343358	1.898424e-05	3.848694e-08	0.000113986	0.002597281	1.161509e-05	1.718241e-05	3.062824e-08	6.444733e-05	7.362592e-07	0.001757352	1.222479e-05
2.8565	59377.38	40.08	8.88654e-08	0.004097317	1.649151e-05	-1.734734e-08	0.0001009781	0.002392801	9.370558e-06	2.252962e-05	3.023107e-08	5.81466e-05	6.273605e-07	0.00164794	1.178135e-05
3.0244	53319.54	40.08	-1.798157e-10	0.004433596	1.765708e-05	1.224665e-09	0.0001148346	0.00269647	1.161496e-05	2.065873e-05	3.366578e-08	6.026532e-05	6.15728e-07	0.001860749	1.194994e-05
3.1924	54168.43	40.08	-1.771722e-10	0.004336501	1.759811e-05	4.164574e-08	0.0001159239	0.002673996	1.101736e-05	2.077113e-05	7.60208e-08	6.036716e-05	8.237956e-07	0.001885085	1.263185e-05
3.3604	52783.27	40.08	6.658379e-08	0.004279262	1.698711e-05	8.424013e-08	0.0001080358	0.002689468	1.170384e-05	1.997356e-05	3.400792e-08	6.940901e-05	6.219835e-07	0.001874921	1.201799e-05
3.5283	55454.73	40.08	6.337604e-08	0.004026004	1.567969e-05	9.993389e-08	0.0001206432	0.002548169	1.143524e-05	1.98634e-05	3.236968e-08	6.333913e-05	8.135445e-07	0.001713578	1.462811e-05
3.6963	53174.16	40.08	6.609398e-08	0.004426585	1.697325e-05	1.042216e-07	0.0001471643	0.002681062	1.0704e-05	2.071534e-05	3.375801e-08	6.682521e-05	6.080813e-07	0.001640973	1.032723e-05
3.8648	52113.34	40.08	6.743922e-08	0.004587823	1.507864e-05	6.431154e-08	0.0001041728	0.002509021	9.774415e-06	2.295033e-05	-1.012845e-08	6.389523e-05	7.242324e-07	0.001806296	1.167865e-05
4.0327	64345.93	40.08	-2.753405e-08	0.003426218	1.232208e-05	5.208687e-08	9.07504e-05	0.002187053	7.614547e-06	1.748593e-05	2.789702e-08	5.101422e-05	6.01818e-07	0.001637065	9.221087e-06
4.2007	54112.16	40.08	9.751091e-08	0.004251507	1.530592e-05	1.429005e-07	8.353216e-05	0.002646092	1.029164e-05	1.599064e-05	3.317299e-08	6.240793e-05	6.702487e-07	0.001625016	1.109869e-05
4.3687	53032.66	40.08	3.304373e-08	0.004201132	1.721859e-05	1.045064e-07	9.923457e-05	0.002658495	1.026975e-05	2.344351e-05	7.764935e-08	6.712252e-05	6.838918e-07	0.00172627	1.202212e-05
4.5366	63648.32	40.08	2.753235e-08	0.003508362	1.453226e-05	5.266196e-08	8.099507e-05	0.002079014	9.263797e-06	1.284884e-05	-8.29276e-09	5.290925e-05	5.389592e-07	0.001370694	9.587355e-06
4.7046	56085	40.08	-1.726349e-10	0.004126851	1.417909e-05	5.976527e-08	9.540149e-05	0.00232066	9.173187e-06	2.090405e-05	7.342351e-08	5.80795e-05	5.590054e-07	0.00165443	1.102365e-05
4.8728	51493.45	40.08	6.825005e-08	0.004615767	1.503134e-05	4.382651e-08	0.00017441	0.002661239	9.118205e-06	2.047418e-05	7.997058e-08	7.035214e-05	6.757176e-07	0.002028778	1.274867e-05
5.0408	63037.43	40.08	8.370397e-08	0.003713715	1.220382e-05	8.792564e-08	9.092765e-05	0.002151116	8.291133e-06	2.122191e-05	-8.373038e-09	5.517005e-05	5.129363e-07	0.001488207	9.71218e-06
5.2087	53362.48	40.08	6.585923e-08	0.004180827	1.631667e-05	8.33441e-08	9.038107e-05	0.002538949	9.353877e-06	2.064254e-05	-9.891086e-09	6.287157e-05	6.336407e-07	0.001774981	1.227195e-05
5.3767	53269.41	40.08	3.289584e-08	0.004397559	1.731942e-05	6.29309e-08	9.072154e-05	0.002526195	9.820997e-06	1.624384e-05	7.730461e-08	6.280417e-05	6.347477e-07	0.001862332	1.228584e-05
5.5447	56198.02	40.08	6.253592e-08	0.004107927	1.576613e-05	1.185874e-09	9.034119e-05	0.002387499	8.082214e-06	1.876033e-05	-9.391956e-09	5.701029e-05	5.666211e-07	0.00173697	1.222568e-05
5.7127	55834.34	40.08	9.450184e-08	0.004010596	1.443276e-05	9.927513e-08	0.0001171943	0.002299435	8.244569e-06	2.353674e-05	-9.453097e-09	5.867832e-05	6.847631e-07	0.001673916	1.200974e-05
5.8806	51434.2	40.08	-3.444811e-08	0.004334145	2.020867e-05	2.25933e-08	9.167985e-05	0.002655176	9.098811e-06	1.866075e-05	3.490065e-08	6.504502e-05	6.095514e-07	0.001716645	1.43917e-05
6.0486	53385.84	40.08	3.282341e-08	0.004035565	1.498435e-05	1.448629e-07	8.631514e-05	0.00246135	8.871381e-06	1.576603e-05	7.713625e-08	6.266714e-05	5.596657e-07	0.001707501	1.17316e-05
6.2168	50597.71	40.08	1.042818e-07	0.004435086	1.662558e-05	4.461648e-08	8.277129e-05	0.002503175	1.16226e-05	2.083691e-05	3.547774e-08	6.829819e-05	5.613823e-07	0.001638216	1.277551e-05
6.3848	48017.29	40.08	7.318928e-08	0.004261791	1.896793e-05	2.420663e-08	7.827062e-05	0.002631098	9.076339e-06	2.097274e-05	3.738436e-08	7.150951e-05	7.348638e-07	0.001834503	1.392294e-05
6.5527	50677.12	40.08	3.457729e-08	0.004289629	1.557592e-05	8.777453e-08	9.20859e-05	0.002583579	8.599932e-06	2.453367e-05	-1.041492e-08	6.986901e-05	7.059861e-07	0.001939136	1.328746e-05
6.7207	55886.41	40.08	3.135411e-08	0.003929079	1.532652e-05	7.959448e-08	7.458849e-05	0.002359342	7.770926e-06	1.336563e-05	7.368514e-08	6.330043e-05	7.368585e-07	0.001543282	1.173931e-05
6.8887	54173.11	40.08	3.234556e-08	0.004201333	1.574581e-05	2.146093e-08	7.604613e-05	0.002388989	8.365291e-06	2.077007e-05	7.601557e-08	6.803531e-05	5.333981e-07	0.001807526	1.196946e-05
7.0566	49703.48	40.08	3.525408e-08	0.004579733	1.595211e-05	4.542819e-08	8.661819e-05	0.00248553	9.559234e-06	1.740959e-05	-1.061883e-08	7.3266e-05	7.791093e-07	0.001895773	1.347491e-05
7.2246	48397.36	40.08	3.62053e-08	0.004666019	1.811233e-05	1.395528e-09	9.157828e-05	0.00262098	8.678094e-06	1.983196e-05	8.508743e-08	8.025689e-05	7.696881e-07	0.001914824	1.311525e-05
