ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	56988.87	40.08	7.607944e-08	0.003224574	9.12468e-05	1.100144e-06	0.00433318	0.002816708	9.461424e-06	3.660379e-05	5.548781e-07	6.082532e-05	8.090401e-07	0.00191464	2.081368e-05
0.1680002	60055.26	40.08	1.033684e-07	0.00301117	7.826783e-05	9.001645e-07	0.004258089	0.002612164	8.768746e-06	3.086814e-05	3.356359e-07	5.805429e-05	5.817861e-07	0.001698985	1.85394e-05
0.3360004	52080.43	40.08	4.730247e-08	0.003392937	9.266035e-05	9.965459e-07	0.003711018	0.002730036	1.073942e-05	3.069507e-05	5.191164e-07	6.32128e-05	9.437381e-07	0.002029773	2.393355e-05
0.5044003	57670.19	40.08	4.271755e-08	0.003247301	7.45947e-05	7.876386e-07	0.003724031	0.002687742	9.445319e-06	2.651318e-05	3.495169e-07	5.935133e-05	6.058454e-07	0.001819704	1.890391e-05
0.6719003	55252.38	40.08	4.458676e-08	0.003327972	7.350857e-05	6.069866e-07	0.002868919	0.00259876	8.420166e-06	2.935293e-05	6.138181e-07	5.831055e-05	6.139911e-07	0.00176853	1.866621e-05
0.8404002	54000.48	40.08	8.028934e-08	0.003247958	6.187163e-05	7.412076e-07	0.003406981	0.002300994	9.006354e-06	2.487396e-05	3.356322e-08	5.879404e-05	6.282244e-07	0.001700829	1.829064e-05
1.0078	52335.45	40.08	1.186156e-07	0.003170422	0.0001030802	6.201905e-07	0.0027454	0.002459842	1.001357e-05	3.276216e-05	2.098877e-07	5.618607e-05	7.645413e-07	0.001797073	1.939157e-05
1.1763	52117.23	40.08	4.726867e-08	0.003166329	5.802954e-05	4.570768e-07	0.003469566	0.002486421	9.331578e-06	2.354728e-05	4.307547e-07	5.963316e-05	7.385369e-07	0.001827114	1.867814e-05
1.3438	51868.86	40.08	8.358872e-08	0.003365521	5.853774e-05	4.800789e-07	0.002669804	0.002695646	9.880335e-06	2.857997e-05	4.328173e-07	6.263072e-05	6.63821e-07	0.001885075	1.99696e-05
1.5122	53513.41	40.08	1.859736e-07	0.003046947	4.842404e-05	7.07407e-07	0.002293286	0.002315708	8.073359e-06	2.510064e-05	2.481173e-07	5.882852e-05	5.769595e-07	0.001677728	2.01472e-05
1.6797	51910.16	40.08	8.352207e-08	0.003083745	5.097562e-05	3.965118e-07	0.002222472	0.002213415	9.184357e-06	3.169018e-05	3.441267e-07	5.767785e-05	5.752308e-07	0.001717634	1.814393e-05
1.8482	52297.41	40.08	1.544996e-07	0.003064152	4.706765e-05	3.935761e-07	0.001990102	0.002147113	8.222445e-06	2.124845e-05	1.223484e-07	5.379481e-05	5.612694e-07	0.001750326	1.755878e-05
2.0161	47634.08	40.08	9.101964e-08	0.003582672	4.600603e-05	2.734636e-07	0.002229874	0.002427682	9.786964e-06	4.964267e-05	8.618768e-08	6.369948e-05	6.90773e-07	0.002213094	1.832574e-05
2.1841	55649.2	40.08	1.11552e-07	0.002751196	3.728693e-05	2.728756e-07	0.001714748	0.001954831	7.754072e-06	2.53882e-05	2.385948e-07	4.893109e-05	6.278394e-07	0.001523005	1.654109e-05
2.3521	49366.41	40.08	1.25749e-07	0.003194878	3.837599e-05	2.201321e-07	0.001848736	0.002150316	9.341459e-06	2.392004e-05	3.154097e-07	5.970067e-05	4.609877e-07	0.001777846	1.754759e-05
2.52	47059.34	40.08	1.256566e-08	0.003570234	4.033325e-05	2.079842e-07	0.001846782	0.002398916	9.46824e-06	3.347828e-05	1.846932e-07	5.928469e-05	7.532195e-07	0.001734572	1.918241e-05
2.688	47812.12	40.08	5.152406e-08	0.003284238	3.890379e-05	2.72447e-07	0.001546213	0.002190305	9.255918e-06	2.324215e-05	4.69541e-07	6.136161e-05	5.92696e-07	0.001662867	1.717036e-05
2.8565	47220.84	40.08	1.314624e-07	0.003142892	3.479482e-05	2.072738e-07	0.001497306	0.002282161	9.669714e-06	2.844614e-05	1.355018e-07	5.178425e-05	5.786285e-07	0.001664869	1.739471e-05
3.0239	45262.86	40.08	1.306408e-08	0.003468571	3.556692e-05	2.162405e-07	0.001495315	0.002192813	9.255235e-06	3.223946e-05	2.933445e-07	6.185896e-05	4.129955e-07	0.001830966	1.951145e-05
3.1924	49390.05	40.08	1.19723e-08	0.003191394	3.485096e-05	1.325983e-07	0.001496591	0.002209242	1.092506e-05	2.437867e-05	1.759777e-07	5.628353e-05	5.326693e-07	0.001662802	1.705335e-05
3.3599	49476.03	40.08	1.254699e-07	0.003400664	3.371216e-05	2.851058e-07	0.001355251	0.002257483	9.147363e-06	2.292969e-05	1.756719e-07	5.841814e-05	5.31743e-07	0.001901979	2.619622e-05
3.5283	49686.25	40.08	4.958007e-08	0.003257487	3.786646e-05	1.969906e-07	0.001325274	0.002215874	1.119392e-05	2.329966e-05	2.672292e-07	5.790171e-05	4.069614e-07	0.002002708	1.699636e-05
3.6963	53694.37	40.08	1.156125e-07	0.003113176	3.762699e-05	1.219699e-07	0.001312531	0.001959424	8.128955e-06	2.242461e-05	2.899867e-07	5.295602e-05	5.655564e-07	0.001615422	1.476831e-05
3.8643	50403.47	40.08	4.88743e-08	0.003376593	3.198664e-05	2.370247e-07	0.00133742	0.002256009	9.996172e-06	2.941206e-05	1.269459e-07	5.827282e-05	6.427438e-07	0.001754879	1.812126e-05
4.0327	60420.67	40.08	7.175655e-08	0.002866816	2.572266e-05	2.513302e-07	0.001078694	0.001897227	7.406718e-06	1.954436e-05	1.438506e-07	4.877804e-05	4.858011e-07	0.001497505	1.510218e-05
4.2002	53006.3	40.08	8.179353e-08	0.003329526	3.142222e-05	3.272188e-07	0.001532799	0.002088811	9.229892e-06	2.008989e-05	1.63972e-07	5.958075e-05	6.016095e-07	0.001606878	1.696292e-05
