ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	46477.71	40.08	-3.307514e-08	0.003495223	2.564123e-05	1.175355e-07	0.0008692849	0.002411179	9.041186e-06	1.543623e-05	4.080151e-08	5.061828e-05	5.097369e-07	0.001530613	2.216731e-05
0.1679001	43400.07	40.08	7.288958e-09	0.004188375	3.098351e-05	5.140643e-08	0.0004978341	0.00214207	1.152406e-05	2.240568e-05	4.36949e-08	4.713127e-05	6.740699e-07	0.001474355	2.216978e-05
0.3361001	49787.09	40.08	6.351805e-09	0.003168888	2.503201e-05	1.537568e-09	0.0002374828	0.002058649	7.929001e-06	2.092674e-05	-7.879392e-09	4.698816e-05	5.063295e-07	0.001333763	2.131707e-05
0.5044003	47322.61	40.08	4.585208e-08	0.003748217	2.951849e-05	1.154374e-07	0.0001961813	0.002257558	1.056865e-05	2.103785e-05	-8.289723e-09	4.308494e-05	5.22011e-07	0.001317785	2.135617e-05
0.6723003	43926.98	40.08	4.93942e-08	0.004680848	2.880323e-05	-2.278073e-08	0.0001936625	0.002264035	9.98289e-06	2.371849e-05	-8.930518e-09	4.551354e-05	5.738769e-07	0.001549057	2.614259e-05
0.8403001	51201.34	40.08	6.17031e-09	0.003519044	2.193327e-05	6.461384e-08	0.0001435108	0.001862422	7.978068e-06	1.718269e-05	-7.661714e-09	4.440019e-05	3.93567e-07	0.001406975	2.135165e-05
1.0083	51299.84	40.08	-2.997835e-08	0.00335386	2.505652e-05	-1.950647e-08	0.0001674439	0.00189827	8.210648e-06	1.398523e-05	3.696633e-08	3.916519e-05	3.43419e-07	0.001418489	2.189055e-05
1.1762	48266.23	40.08	-3.18647e-08	0.003688561	2.366003e-05	-2.073239e-08	0.000156307	0.002044701	8.842538e-06	2.062655e-05	-8.127599e-09	4.47739e-05	3.230899e-07	0.00136304	2.260475e-05
1.3444	48698.57	40.08	4.454608e-08	0.00336531	3.348718e-05	-2.054823e-08	0.0001489701	0.002128542	8.157922e-06	1.520779e-05	3.894095e-08	3.922368e-05	3.30607e-07	0.001334842	2.288013e-05
1.5124	44442.32	40.08	7.09943e-09	0.003759831	2.737567e-05	1.723264e-09	0.0001408973	0.001910299	9.065012e-06	2.188023e-05	-8.826887e-09	4.8923e-05	4.53423e-07	0.001671322	2.317278e-05
1.6804	50270.86	40.08	6.274249e-09	0.003389671	2.215097e-05	-1.990537e-08	0.0001681896	0.002434083	7.538336e-06	1.65794e-05	3.772306e-08	4.029516e-05	5.920024e-07	0.001616649	2.092938e-05
1.8483	55356.16	40.08	5.696e-09	0.003185031	2.227806e-05	4.030442e-08	0.0001205893	0.001659915	8.086706e-06	1.631136e-05	-7.086582e-09	3.874056e-05	3.914367e-07	0.001158801	2.028648e-05
2.0163	47064.38	40.08	4.608417e-08	0.003619292	2.736176e-05	-2.126132e-08	0.0001697498	0.002170772	1.093978e-05	2.115328e-05	8.89214e-08	4.002462e-05	4.28162e-07	0.001665052	2.205814e-05
2.1843	43414.68	40.08	1.353519e-07	0.004594092	2.649498e-05	5.139066e-08	0.0001721007	0.002598658	9.642508e-06	2.719884e-05	4.368047e-08	5.129875e-05	7.67039e-07	0.001634287	2.546333e-05
2.3523	51321.75	40.08	6.137729e-09	0.003013717	2.162813e-05	2.248292e-08	0.0002813564	0.002173118	8.990047e-06	1.714237e-05	3.69507e-08	5.57589e-05	4.419169e-07	0.001263371	2.036452e-05
2.5205	48596.68	40.08	8.276976e-08	0.004131861	2.457198e-05	-2.059063e-08	0.0002490539	0.001962545	9.577918e-06	2.143936e-05	8.611769e-08	4.5081e-05	5.395474e-07	0.001390053	2.253202e-05
2.6884	47255.32	40.08	6.661428e-09	0.003597389	4.248781e-05	1.621418e-09	0.0002517317	0.002208774	8.481695e-06	2.498829e-05	-8.301341e-09	4.999531e-05	5.013499e-07	0.001678409	2.406043e-05
2.8564	50325.23	40.08	1.535925e-07	0.003432592	2.752155e-05	1.522612e-09	0.0001554557	0.001919799	9.491553e-06	1.057474e-05	-7.794936e-09	5.344675e-05	4.808167e-07	0.001259218	2.866926e-05
3.0244	46212.86	40.08	8.703266e-08	0.00381322	3.045853e-05	1.182116e-07	0.0001746641	0.002197257	9.531819e-06	2.505087e-05	9.056004e-08	5.291028e-05	5.454915e-07	0.00149263	2.564539e-05
3.1923	48328.91	40.08	8.321985e-08	0.004076879	3.29078e-05	-6.528441e-08	0.0001749401	0.002136914	1.193968e-05	1.868313e-05	-8.116894e-09	5.414961e-05	5.216075e-07	0.001502862	3.08458e-05
3.3603	53903.93	40.08	7.461092e-08	0.003097625	2.301023e-05	1.421803e-09	0.0001524301	0.001786332	7.850622e-06	1.761005e-05	2.474714e-07	4.254179e-05	4.488952e-07	0.001264153	2.388103e-05
