ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	50287.46	40.08	-6.11849e-09	0.003264755	2.177031e-05	-9.551681e-08	0.0001593156	0.0009616248	8.781558e-06	2.329743e-05	7.979667e-08	6.43459e-05	4.539152e-07	0.001584761	8.644503e-06
0.1681004	58825.47	40.08	8.70415e-08	0.002834333	1.969465e-05	-4.379815e-08	0.0001236311	0.0009523043	7.340183e-06	2.706555e-05	2.248381e-07	5.517124e-05	3.965038e-07	0.001408461	7.677841e-06
0.3361001	59194.04	40.08	5.593481e-08	0.002991786	1.983159e-05	-2.471615e-08	0.0001335088	0.0009155235	8.044424e-06	2.334243e-05	-1.00338e-08	5.597331e-05	3.940346e-07	0.001487372	6.994788e-06
0.5040002	58887.11	40.08	-5.222417e-09	0.00295388	2.059714e-05	1.075116e-07	0.0001393886	0.001045221	8.086278e-06	2.227433e-05	-1.008607e-08	5.758168e-05	3.707023e-07	0.001646329	7.922472e-06
0.6719999	56524.74	40.08	2.186222e-07	0.003025722	6.511258e-05	1.35116e-08	0.0004449916	0.001075533	8.908506e-06	2.196576e-05	3.024201e-08	6.216068e-05	3.597482e-07	0.001731525	8.260896e-06
0.8401003	55123.62	40.08	-3.839957e-08	0.002891375	2.451246e-05	3.405312e-08	0.0001637409	0.00112569	8.881854e-06	1.913488e-05	3.101073e-08	6.24509e-05	6.582505e-07	0.001479499	8.965945e-06
1.0081	54247.26	40.08	2.76863e-08	0.002760172	2.155282e-05	1.7828e-07	0.0001476686	0.0009697076	8.025861e-06	3.107131e-05	7.397212e-08	5.929109e-05	4.758932e-07	0.001632572	7.510793e-06
1.176	50310.13	40.08	2.985391e-08	0.003266267	5.460813e-05	-6.954384e-09	0.0001484532	0.001104442	8.130773e-06	0.0004293683	7.976102e-08	6.450864e-05	4.834213e-07	0.001531617	8.525491e-06
1.344	49225.17	40.08	3.05129e-08	0.003075318	2.106453e-05	-7.108791e-09	0.0001557239	0.001108635	6.916506e-06	2.332508e-05	1.283114e-07	5.99614e-05	6.256722e-07	0.001788363	8.193138e-06
1.5121	57915.39	40.08	-3.654497e-08	0.002965934	1.861742e-05	3.240764e-08	0.0001209609	0.000985002	6.840259e-06	2.345405e-05	2.951603e-08	5.029551e-05	4.37147e-07	0.001414171	7.391696e-06
1.6801	52446	40.08	2.864089e-08	0.003022848	3.965979e-05	2.268587e-07	0.0001286929	0.001205895	6.206594e-06	2.456409e-05	3.259418e-08	6.071104e-05	4.067261e-07	0.001532028	7.406549e-06
1.848	49664.94	40.08	6.667538e-08	0.003416525	1.999881e-05	6.020804e-08	0.0001866817	0.001224439	7.104172e-06	2.593951e-05	-1.195862e-08	5.527164e-05	5.298322e-07	0.001621764	7.6633e-06
2.016	49143.82	40.08	-6.248646e-09	0.003530671	2.261325e-05	-5.243866e-08	0.0004269504	0.001228379	7.913862e-06	3.192151e-05	8.165419e-08	6.603899e-05	4.34055e-07	0.001641992	8.088979e-06
2.1842	48895.68	40.08	-4.328215e-08	0.003583162	2.533774e-05	-7.162376e-09	0.0001416501	0.001161907	9.853997e-06	1.9661e-05	3.496097e-08	6.010116e-05	5.483579e-07	0.001715819	7.809174e-06
2.3522	56455.13	40.08	5.865841e-08	0.003270407	3.360608e-05	1.318536e-07	0.0001212864	0.001008635	8.086292e-06	2.488763e-05	1.118794e-07	4.765185e-05	4.92584e-07	0.001339793	6.573378e-06
2.5201	55804.81	40.08	1.241858e-07	0.00298001	1.872922e-05	1.367479e-08	0.0001458166	0.001090019	9.189153e-06	2.936647e-05	-1.064274e-08	5.804056e-05	4.447487e-07	0.001776271	8.722979e-06
2.6882	50897.11	40.08	6.50658e-08	0.003434969	2.030316e-05	-9.438894e-08	0.0002067608	0.001383696	1.079589e-05	3.357448e-05	1.240968e-07	5.970333e-05	5.365835e-07	0.001580552	8.483869e-06
2.8562	56498.77	40.08	5.861557e-08	0.003417696	0.0003977565	7.262665e-08	0.0001326869	0.001163072	1.080538e-05	2.321485e-05	7.102474e-08	6.035777e-05	5.186608e-07	0.001563366	8.76223e-06
3.0242	55453.9	40.08	1.249739e-07	0.003126017	2.55711e-05	1.375828e-08	0.0001335853	0.001178566	1.126076e-05	2.828872e-05	-1.070999e-08	6.00967e-05	4.745189e-07	0.001519513	8.204062e-06
3.1921	49365.64	40.08	3.043682e-08	0.003443506	2.246384e-05	1.282282e-07	0.0001440724	0.001247146	1.297445e-05	2.609607e-05	-1.203081e-08	6.305955e-05	5.431347e-07	0.001690718	9.994827e-06
3.3602	68052.44	40.08	7.525245e-08	0.002669543	1.528895e-05	1.421008e-07	0.0002064604	0.0009182941	8.689483e-06	1.755755e-05	-8.727191e-09	5.13919e-05	5.038983e-07	0.001191641	6.600188e-06
