ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	54844.59	40.08	7.450009e-08	0.004174254	0.0001187805	7.516154e-07	0.00141261	0.003607005	6.160162e-06	3.273048e-05	4.550808e-07	8.808015e-05	1.18233e-06	0.0008069355	4.371731e-06
0.1679001	56801.07	40.08	4.558473e-09	0.004234624	9.181421e-05	4.362226e-07	0.001137994	0.003246716	5.601019e-06	2.753034e-05	1.554272e-07	8.687133e-05	1.026348e-06	0.000820801	4.999859e-06
0.3358998	64008.01	40.08	-2.584831e-08	0.004111927	8.180294e-05	1.637069e-06	0.0009260623	0.003071219	5.341691e-06	3.383096e-05	2.099282e-07	7.082363e-05	1.07596e-06	0.0008625925	4.39121e-06
0.5039001	65922.57	40.08	9.10144e-08	0.003850866	6.736445e-05	1.123616e-05	0.0008549386	0.003064621	5.393676e-06	3.671202e-05	2.905598e-08	8.363179e-05	8.689928e-07	0.0007189653	4.447314e-06
0.6718001	61365.99	40.08	3.540907e-08	0.004201997	7.907885e-05	2.430991e-07	0.0007827162	0.003385305	5.637824e-06	3.302558e-05	1.814159e-07	7.773914e-05	9.5e-07	0.0007690893	4.165479e-06
0.8403001	58497.29	40.08	6.985987e-08	0.004462722	6.179552e-05	1.210529e-06	0.0009729963	0.003264591	7.064392e-06	3.58315e-05	2.297047e-07	7.583905e-05	7.727581e-07	0.0007331271	4.027446e-06
1.0078	52810.38	40.08	4.916323e-09	0.004126781	0.000403305	2.856091e-06	0.0008024473	0.003377928	4.953608e-06	3.749974e-05	3.853428e-07	8.11596e-05	1.161078e-06	0.0008635928	4.540123e-06
1.1762	69248.22	40.08	5.901793e-08	0.003550063	5.328758e-05	4.79231e-06	0.0006431517	0.00270678	5.186251e-06	3.962908e-05	9.421344e-08	7.715041e-05	7.473259e-07	0.0007003298	4.517134e-06
1.3437	63207.89	40.08	3.438605e-08	0.004035478	5.175603e-05	2.013505e-07	0.001580966	0.003046488	4.522581e-06	3.535698e-05	1.396732e-07	7.510415e-05	6.752828e-07	0.0007987288	4.321324e-06
1.5122	61424.35	40.08	9.769273e-08	0.004308107	5.015009e-05	1.188515e-06	0.0005243013	0.00310468	6.629363e-06	4.241326e-05	1.812438e-07	7.363961e-05	7.277417e-07	0.0007582924	3.944143e-06
1.6796	54792.54	40.08	7.459589e-08	0.004631338	5.384691e-05	1.922863e-07	0.0008628225	0.003274665	5.733865e-06	3.276114e-05	3.495824e-08	8.77371e-05	8.15824e-07	0.000821968	4.14751e-06
1.8481	54414.79	40.08	1.454482e-07	0.004240557	4.605959e-05	3.984998e-05	0.0005336365	0.002872465	5.467306e-06	2.831204e-05	1.622437e-07	7.686484e-05	6.734332e-07	0.0007453787	4.068958e-06
2.0156	55622.18	40.08	3.908561e-08	0.003981165	5.184267e-05	8.236878e-06	0.0005445629	0.003250918	5.684925e-06	2.728152e-05	2.001503e-07	8.516663e-05	7.583307e-07	0.0009222117	4.400608e-06
