ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	62513.8	40.08	2.603902e-08	0.003712954	2.426407e-05	1.493937e-05	0.0004233727	0.001728147	1.274205e-05	2.174978e-05	2.859929e-07	4.562839e-05	2.831313e-07	0.0009466778	6.531472e-06
0.1679997	61862.57	40.08	8.401236e-08	0.003391509	2.243469e-05	4.156722e-08	0.0004808859	0.001668197	1.3757e-05	2.310998e-05	2.890036e-07	4.410556e-05	4.220367e-07	0.0009386298	6.909732e-06
0.3358998	60886.3	40.08	2.673426e-08	0.003744431	2.440719e-05	6.03711e-08	0.0004377596	0.001611849	1.179943e-05	2.386364e-05	3.315177e-07	4.705652e-05	4.531605e-07	0.0009693058	6.739526e-06
0.5039001	58567.45	40.08	-3.315339e-08	0.003320311	2.317184e-05	6.19349e-09	0.0003733418	0.001452956	1.338034e-05	2.082542e-05	2.265041e-07	3.872502e-05	3.190895e-07	0.0009010989	6.721215e-06
0.6721001	62883.16	40.08	-2.496903e-09	0.003270429	2.000225e-05	-2.935535e-08	0.0003241601	0.001576519	1.26089e-05	1.939614e-05	4.310219e-07	4.020689e-05	2.893289e-07	0.0008342564	5.910289e-06
0.8400998	54445.19	40.08	2.989572e-08	0.00370177	2.412279e-05	6.66172e-09	0.0003545931	0.001674908	1.452503e-05	2.28306e-05	2.436538e-07	4.725504e-05	5.612477e-07	0.001012375	6.714167e-06
1.0083	59291.48	40.08	-3.274951e-08	0.00307711	3.990986e-05	1.178702e-07	0.0003350305	0.001509595	1.405725e-05	2.175135e-05	3.404352e-07	3.959029e-05	4.653486e-07	0.001007942	6.845195e-06
1.1763	57418.91	40.08	-3.381789e-08	0.003569244	2.328517e-05	6.401491e-08	0.0003435652	0.00159157	1.454228e-05	2.774625e-05	1.105325e-07	4.137871e-05	3.944318e-07	0.0009922716	7.288338e-06
1.3442	55483.89	40.08	-2.831448e-09	0.004368074	2.166869e-05	6.53596e-09	0.0004031078	0.001743048	1.717351e-05	1.946004e-05	4.053662e-07	4.951911e-05	3.99278e-07	0.001042806	7.322295e-06
1.5124	58794.05	40.08	5.803793e-08	0.003812426	2.628231e-05	2.495075e-08	0.0003348601	0.001720508	1.554945e-05	1.796763e-05	3.040876e-07	4.581238e-05	3.094508e-07	0.0008885026	6.847642e-06
1.6804	56740.91	40.08	-2.769486e-09	0.003694561	2.19592e-05	1.426297e-07	0.0003480122	0.001836727	1.519571e-05	2.478461e-05	1.931485e-07	4.209682e-05	3.293601e-07	0.001025493	8.086501e-06
1.8484	50100.54	40.08	6.81077e-08	0.00406285	2.477528e-05	-1.480524e-08	0.0004309397	0.001903943	1.692188e-05	3.273037e-05	4.028886e-07	4.799346e-05	6.593494e-07	0.001231938	8.702654e-06
2.0163	56979.82	40.08	-2.758632e-09	0.003529279	2.116201e-05	-3.239921e-08	0.0006340135	0.001795143	1.50953e-05	1.813023e-05	2.328159e-07	4.838629e-05	3.454168e-07	0.001025581	7.315859e-06
2.1843	57796.25	40.08	5.903808e-08	0.003444815	1.904406e-05	1.018094e-07	0.0002925208	0.001646429	1.390301e-05	1.666324e-05	2.295272e-07	4.572377e-05	3.576433e-07	0.0009084392	6.895363e-06
2.3523	60005.04	40.08	2.712208e-08	0.003887104	1.985881e-05	-1.23624e-08	0.0004318699	0.001621803	1.513988e-05	2.032621e-05	1.826419e-07	4.118275e-05	2.702521e-07	0.0008142392	8.176641e-06
2.5202	47976.96	40.08	2.199156e-07	0.004007265	2.414786e-05	7.55582e-09	0.0003267041	0.001898999	2.079264e-05	2.250471e-05	2.765039e-07	5.580996e-05	5.544831e-07	0.001114961	7.890739e-06
2.6882	51950.66	40.08	-3.738084e-08	0.004064449	2.384754e-05	2.823478e-08	0.0003261847	0.001872416	1.862654e-05	1.719102e-05	1.665631e-07	4.970722e-05	3.121514e-07	0.001017173	8.832083e-06
