ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	60842.34	40.08	6.01693e-08	0.003741023	1.999841e-05	4.669727e-08	0.0001721773	0.001617377	2.766397e-06	1.582859e-05	-7.400115e-09	5.75682e-05	7.02308e-07	0.001317393	1.259941e-05
0.1680002	63214.85	40.08	-2.581573e-08	0.003645188	1.91543e-05	-2.444285e-08	0.0001797043	0.001500914	3.142147e-06	1.523451e-05	2.96453e-08	5.575211e-05	5.220225e-07	0.001425813	1.424961e-05
0.336	56855.43	40.08	3.335827e-08	0.004283919	2.106829e-05	1.07834e-07	0.0002226333	0.001699593	2.898014e-06	2.107797e-05	-7.918966e-09	6.757489e-05	7.001527e-07	0.001564259	1.513955e-05
0.5040998	57542.78	40.08	-2.83601e-08	0.003951477	2.040614e-05	-7.794937e-09	0.0002215126	0.001818349	4.040433e-06	2.164417e-05	-7.824338e-09	6.384496e-05	6.157322e-07	0.001297289	1.380296e-05
0.6719999	50997.09	40.08	1.063815e-07	0.004566072	2.128884e-05	1.20222e-07	0.0002458937	0.001845166	3.230729e-06	1.842278e-05	3.674776e-08	7.454338e-05	8.855678e-07	0.001580031	1.493868e-05
0.8400002	56362.45	40.08	-2.895369e-08	0.004091932	1.913653e-05	-7.957742e-09	0.0001905661	0.001747284	2.923095e-06	1.833928e-05	7.448737e-08	6.56237e-05	7.753837e-07	0.001355182	1.303967e-05
1.008	59684.46	40.08	6.133767e-08	0.004080049	3.433292e-05	-4.426065e-08	0.0002107613	0.001666401	3.225995e-06	1.771282e-05	-7.54347e-09	6.108443e-05	8.382248e-07	0.001232208	1.27378e-05
1.1761	54500.59	40.08	2.429039e-09	0.004464019	2.761864e-05	-2.834973e-08	0.0002120429	0.00177802	3.634797e-06	1.680659e-05	7.703207e-08	7.032271e-05	7.12558e-07	0.00161101	1.408719e-05
1.344	60489.04	40.08	2.188724e-09	0.003971604	1.950979e-05	-7.414251e-09	0.0002154376	0.001628936	3.675987e-06	1.786625e-05	3.09814e-08	6.233108e-05	6.500533e-07	0.001305925	1.177126e-05
1.5121	64012.82	40.08	2.068392e-09	0.004024212	1.886017e-05	1.814318e-07	0.0001708596	0.001657607	4.058249e-06	2.019166e-05	-7.033305e-09	5.724596e-05	6.370586e-07	0.001196378	1.122819e-05
