ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	44952.05	40.08	7.645347e-09	0.002824481	4.954881e-05	2.01716e-07	0.0007712864	0.001488145	1.732779e-05	3.059939e-05	-1.109221e-08	5.528309e-05	4.483156e-07	0.0009591006	5.306979e-06
0.1683002	47573.89	40.08	-3.201885e-08	0.002967579	5.101478e-05	9.204035e-09	0.0007719737	0.001511145	1.553427e-06	2.402533e-05	-1.048088e-08	0.0001089812	4.016922e-07	0.001076506	4.726934e-06
0.3361998	53017.68	40.08	-2.873243e-08	0.003257575	0.0001521541	8.260121e-09	0.0005915198	0.001283028	1.232081e-06	3.384354e-05	3.394035e-08	3.805858e-05	4.094634e-07	0.0006942904	4.301739e-06
0.5042	43197.55	40.08	7.951453e-09	0.003081428	5.34315e-05	6.008276e-08	0.0009285379	0.001637271	1.628897e-06	2.753619e-05	4.165605e-08	4.016125e-05	5.385704e-07	0.001035955	5.427457e-06
0.6724	50854.11	40.08	6.753036e-09	0.002880961	0.0002733452	-3.381005e-08	0.000712596	0.001373447	1.522536e-06	3.162559e-05	1.257626e-07	4.075066e-05	3.962828e-07	0.0009508986	4.439858e-06
0.8404002	51676.43	40.08	4.277065e-08	0.002879731	4.950029e-05	9.197586e-08	0.0007156132	0.001414156	1.527576e-06	2.887255e-05	-9.648737e-09	4.102535e-05	4.100517e-07	0.0008940947	4.483959e-06
1.0083	53671.09	40.08	6.396225e-09	0.002968377	4.380199e-05	-1.193456e-08	0.0005973137	0.001378886	1.320368e-06	3.16989e-05	3.352719e-08	3.689637e-05	5.397817e-07	0.001059974	3.790519e-06
1.1763	53703.84	40.08	4.115369e-08	0.002869551	4.53912e-05	8.160266e-09	0.0005672484	0.001580215	1.047103e-06	5.854234e-05	3.350675e-08	4.690863e-05	5.684282e-07	0.0009990929	4.204212e-06
1.3443	60410.79	40.08	3.658369e-08	0.002945902	4.155273e-05	4.296804e-08	0.0005331239	0.001969237	8.22347e-07	3.77894e-05	1.058676e-07	3.379563e-05	2.81987e-07	0.0007760539	3.171405e-06
1.5123	49160.7	40.08	4.495436e-08	0.003418653	4.380977e-05	5.280221e-08	0.0007664698	0.001665376	1.205402e-06	2.798074e-05	3.660328e-08	4.347111e-05	4.415849e-07	0.0008830603	3.785932e-06
1.6802	52253.2	40.08	6.564924e-09	0.003456024	0.0003290422	3.189225e-06	0.0006442806	0.001675041	2.292855e-06	2.320979e-05	3.443699e-08	3.724472e-05	4.650844e-07	0.0009323286	4.085265e-06
1.8482	46039.18	40.08	8.854966e-08	0.003572197	4.39759e-05	1.969675e-07	0.002239082	0.002011384	1.374724e-06	4.200998e-05	-1.083004e-08	6.903239e-05	6.179909e-07	0.0009076642	4.171313e-06
2.0164	54867.29	40.08	6.249828e-09	0.002639387	3.752267e-05	-1.16677e-08	0.001236091	0.001375055	7.857826e-07	2.719412e-05	-9.087475e-09	3.224003e-05	5.374638e-07	0.0008452781	3.674578e-06
2.1844	55788.88	40.08	-2.73181e-08	0.002875055	3.260918e-05	-3.080959e-08	0.0004585608	0.00137295	1.288096e-06	2.674498e-05	-8.937339e-09	3.354009e-05	3.984168e-07	0.00078008	4.210565e-06
2.3523	48595.98	40.08	7.05375e-09	0.003095753	3.870422e-05	-1.317091e-08	0.0005071642	0.001624956	1.717565e-06	2.591394e-05	-1.026017e-08	4.327418e-05	4.680615e-07	0.0009437586	4.195695e-06
2.5206	46615.61	40.08	7.352049e-09	0.003486001	3.783181e-05	1.482557e-07	0.0007437674	0.001639297	1.433298e-06	2.501964e-05	8.789961e-08	4.364976e-05	5.324549e-07	0.001183516	4.129417e-06
2.6885	49665.79	40.08	4.448849e-08	0.003137332	4.080769e-05	3.055431e-08	0.0005038655	0.001434619	2.68658e-06	2.582416e-05	3.623111e-08	4.076316e-05	4.997541e-07	0.0008645595	4.334777e-06
2.8565	53713.18	40.08	-2.837865e-08	0.003476504	5.911457e-05	-7.216151e-08	0.0004312451	0.001292763	1.441078e-06	2.821182e-05	3.350103e-08	0.0002480604	2.978313e-07	0.0009005691	4.262797e-06
3.0245	53952.11	40.08	6.348772e-09	0.003096844	5.509315e-05	4.812312e-08	0.0004186236	0.001386898	1.4066e-06	2.981097e-05	3.335268e-08	3.916781e-05	4.023641e-07	0.0008641658	3.855084e-06
3.1924	52625.83	40.08	-2.896749e-08	0.002971355	3.353379e-05	2.88392e-08	0.0004154029	0.001509087	1.854356e-06	2.79068e-05	-9.474396e-09	4.10614e-05	3.236973e-07	0.0008961729	4.35084e-06
3.3604	55076.95	40.08	4.011313e-08	0.00273075	4.225283e-05	7.971202e-09	0.0004112184	0.00125446	1.267934e-06	2.666494e-05	3.267154e-08	3.620058e-05	5.259949e-07	0.0007840889	3.395612e-06
3.5284	46471.34	40.08	7.366668e-09	0.003381053	3.234498e-05	-1.376391e-08	0.002498087	0.00159185	9.60007e-07	3.010177e-05	-1.07291e-08	4.774723e-05	5.006188e-07	0.0009773815	5.034972e-06
3.6966	50181.57	40.08	6.820736e-09	0.003277228	0.0001483639	5.174385e-08	0.0008065843	0.00161647	1.441813e-06	2.833965e-05	2.648318e-07	4.272143e-05	3.808089e-07	0.0009946289	4.044794e-06
3.8645	52404.46	40.08	6.530203e-09	0.002994333	3.098641e-05	9.071909e-08	0.000976931	0.001550219	1.553888e-06	3.379794e-05	-9.51434e-09	3.674597e-05	6.221038e-07	0.0009231271	4.047165e-06
4.0325	46908.22	40.08	1.266918e-07	0.003561037	0.0001117677	-5.962453e-08	0.0004025165	0.001587905	1.563837e-06	3.726245e-05	-1.062911e-08	3.749131e-05	5.954747e-07	0.0009407842	4.190996e-06
4.2005	48039.93	40.08	4.598258e-08	0.00353399	2.919631e-05	9.896366e-08	0.0003982711	0.001391408	1.453486e-06	2.718317e-05	3.745741e-08	4.590359e-05	3.977841e-07	0.0008685212	3.978356e-06
4.3687	48096.98	40.08	7.11107e-09	0.003060284	2.75889e-05	9.135612e-09	0.000401068	0.001485639	1.179027e-06	2.956836e-05	-1.036636e-08	4.499831e-05	4.621265e-07	0.0009101887	4.153707e-06
4.5367	47849.4	40.08	-3.187003e-08	0.003877974	3.250147e-05	-1.335987e-08	0.0004167328	0.002221923	1.385331e-06	2.972147e-05	8.563316e-08	4.651407e-05	4.64517e-07	0.0009829225	4.118011e-06
4.7046	50964.96	40.08	4.333987e-08	0.003462149	3.27443e-05	1.567851e-07	0.000647083	0.001359817	1.439223e-06	2.74484e-05	1.254889e-07	3.952235e-05	4.3612e-07	0.0009418643	4.376107e-06
4.8726	58691.74	40.08	-2.598479e-08	0.002741673	2.621515e-05	-2.926917e-08	0.0009173279	0.001309455	1.172411e-06	2.978173e-05	3.065941e-08	3.844418e-05	3.610289e-07	0.0008111826	3.489262e-06
5.0406	52846.74	40.08	7.71214e-08	0.003266133	2.956241e-05	-3.250527e-08	0.0004071121	0.001610393	1.884387e-06	4.012036e-05	3.405043e-08	4.501953e-05	5.776316e-07	0.001071678	4.789938e-06
5.2085	69430.88	40.08	4.921461e-09	0.002646877	2.239897e-05	-4.027682e-08	0.0002884071	0.001146233	1.216255e-06	3.020245e-05	5.901546e-08	3.289043e-05	4.247176e-07	0.001056715	3.573483e-06
5.3765	58346.69	40.08	5.855295e-09	0.003760771	2.695838e-05	7.537029e-09	0.0004919143	0.00129628	1.023646e-06	3.234934e-05	3.084075e-08	3.960647e-05	3.097343e-07	0.0008627605	3.924044e-06
5.5447	62317.34	40.08	-2.447725e-08	0.002747255	2.801473e-05	5.898802e-08	0.001124148	0.00168211	1.719421e-06	2.394485e-05	-8.00072e-09	3.37443e-05	3.733165e-07	0.0007459968	3.439852e-06
5.7127	52219.11	40.08	-2.921197e-08	0.003018019	7.7032e-05	9.105396e-08	0.0003297596	0.001345525	1.249896e-06	3.614554e-05	3.445974e-08	3.687542e-05	4.355756e-07	0.0008752811	4.401963e-06
5.8807	54658.53	40.08	1.087158e-07	0.00304413	2.432027e-05	-5.115784e-08	0.0003788322	0.001369603	1.083369e-06	2.815108e-05	-9.121752e-09	4.046903e-05	3.971558e-07	0.000893876	3.888479e-06
6.0486	50434.33	40.08	-3.024835e-08	0.003360324	0.000117531	-1.266428e-08	0.0003856029	0.00166522	1.19406e-06	3.004797e-05	8.12442e-08	3.932877e-05	4.304196e-07	0.001352218	4.150806e-06
6.2168	66589.59	40.08	-2.291081e-08	0.002521115	1.90755e-05	3.900764e-08	0.0003767598	0.001198252	1.033172e-06	2.450414e-05	2.702312e-08	3.695766e-05	2.713917e-07	0.0007632787	3.26019e-06
6.3848	60040.54	40.08	5.683678e-09	0.002807132	2.164824e-05	1.151295e-07	0.0003232092	0.001554991	1.322289e-06	2.407487e-05	1.830698e-07	0.0001020138	5.084174e-07	0.0009736552	4.223465e-06
6.5528	58799.56	40.08	3.755347e-08	0.002788879	2.228592e-05	1.359061e-07	0.0003157686	0.001483002	1.195665e-06	2.81462e-05	3.060328e-08	3.622687e-05	3.95648e-07	0.0009035796	6.160635e-06
6.7207	54191.49	40.08	-2.815608e-08	0.003415118	3.435846e-05	1.076524e-07	0.0003884891	0.001479063	2.042264e-06	3.998398e-05	7.561145e-08	3.867755e-05	3.910048e-07	0.0009204708	4.140605e-06
6.8887	57555.65	40.08	3.836291e-08	0.002866244	2.552022e-05	-4.857643e-08	0.0002732943	0.001478567	8.885161e-07	2.430654e-05	-8.662493e-09	3.943847e-05	4.943178e-07	0.0008186873	4.421625e-06
7.0567	53259.76	40.08	6.402468e-09	0.002854776	3.61394e-05	-3.223951e-08	0.0003556992	0.00138094	1.452583e-06	2.23378e-05	7.69342e-08	0.0001191956	4.07583e-07	0.0009420904	5.737928e-06
7.2249	56878.72	40.08	3.881728e-08	0.002751924	2.062944e-05	2.670856e-08	0.000264044	0.001281897	1.803689e-06	2.868829e-05	3.163682e-08	3.475222e-05	4.72842e-07	0.000830535	3.816711e-06
7.3929	52606.36	40.08	-2.90095e-08	0.00339259	2.349486e-05	4.938432e-08	0.0004277428	0.001335009	1.317124e-06	2.173142e-05	3.420618e-08	4.211135e-05	5.704015e-07	0.001099807	5.019649e-06
7.5608	51503.01	40.08	6.617108e-09	0.002945822	2.241596e-05	8.553908e-09	0.0002905881	0.001378759	1.482473e-06	3.213439e-05	-9.680432e-09	4.023324e-05	4.013419e-07	0.0008814798	3.728295e-06
7.7288	45879.83	40.08	-3.326552e-08	0.003347235	2.580672e-05	-1.390821e-08	0.000308888	0.001561132	2.169985e-06	3.303204e-05	-1.086687e-08	4.070602e-05	5.183633e-07	0.0009472615	4.463341e-06
7.8968	47409.03	40.08	8.594527e-08	0.003167549	2.497433e-05	-8.171868e-08	0.000333993	0.001477455	1.280581e-06	2.95094e-05	1.349011e-07	6.631144e-05	4.250579e-07	0.000936018	4.136673e-06
8.0647	48302.48	40.08	4.570293e-08	0.00321143	4.576943e-05	1.207874e-07	0.0003538162	0.001446849	1.204653e-06	3.474536e-05	8.482996e-08	4.416902e-05	4.708866e-07	0.0008931349	3.871428e-06
8.233	45757.72	40.08	7.442321e-09	0.003354785	2.329554e-05	3.320783e-08	0.0002966961	0.001562902	1.668474e-06	2.447643e-05	1.397694e-07	4.491193e-05	4.857383e-07	0.001087476	4.246102e-06
8.4009	48887.35	40.08	-3.122446e-08	0.003188539	7.96584e-05	9.017795e-09	0.0003033565	0.001601655	1.417132e-06	2.719046e-05	-1.019827e-08	4.133938e-05	5.819599e-07	0.000965627	4.207377e-06
8.5689	58415.46	40.08	3.778755e-08	0.002710938	2.237201e-05	4.448061e-08	0.000293998	0.001253428	1.021942e-06	1.837683e-05	-8.534816e-09	3.658027e-05	3.004834e-07	0.0007626901	3.763017e-06
8.7369	47596.52	40.08	7.150747e-09	0.003367603	2.284201e-05	-3.606274e-08	0.0003263063	0.001515505	1.487312e-06	3.23299e-05	-1.04748e-08	4.382071e-05	4.560735e-07	0.001087571	4.695014e-06
8.9048	59213.7	40.08	-2.578253e-08	0.002764008	1.973646e-05	2.566565e-08	0.0003535927	0.00123992	1.391415e-06	2.166356e-05	3.038938e-08	3.913983e-05	3.403171e-07	0.0008445147	4.991168e-06
9.073	53927.24	40.08	1.447894e-07	0.003190231	2.857576e-05	-1.182371e-08	0.0002715173	0.001390392	2.014393e-06	2.723689e-05	-9.245089e-09	4.266051e-05	4.121506e-07	0.001248345	4.109943e-06
9.241	54376.5	40.08	6.255603e-09	0.003104059	2.047167e-05	2.795105e-08	0.000335676	0.001371485	1.468758e-06	2.615669e-05	1.176157e-07	4.582094e-05	4.945935e-07	0.0009393634	5.359587e-06
9.409	68561.98	40.08	4.96038e-09	0.002554366	1.62532e-05	-9.298129e-09	0.0002929842	0.001221937	1.157537e-06	2.515735e-05	2.624588e-08	3.867995e-05	2.939146e-07	0.000773056	3.864627e-06
9.5769	51080.31	40.08	6.656756e-09	0.003252009	0.0004571003	9.311142e-08	0.001534352	0.001610623	2.581111e-06	4.561227e-05	3.522825e-08	4.209982e-05	4.75737e-07	0.0009826635	4.437165e-06
9.7449	57013.88	40.08	3.870881e-08	0.002846116	6.774675e-05	4.558157e-08	0.000262815	0.00130599	1.16181e-06	2.046067e-05	3.156197e-08	4.046966e-05	3.351599e-07	0.0007851461	5.223655e-06
9.9129	51769.28	40.08	-2.949772e-08	0.003093228	2.122897e-05	7.103755e-08	0.0002662815	0.001386313	9.872981e-07	2.92756e-05	-9.630364e-09	4.529415e-05	4.092901e-07	0.0008961213	4.510173e-06
10.0811	60328.98	40.08	5.63305e-09	0.002833747	2.037011e-05	-1.0563e-08	0.0002196702	0.001317267	1.28191e-06	1.856566e-05	6.791925e-08	3.943317e-05	5.661558e-07	0.0008604858	3.930718e-06
10.2491	49267.85	40.08	6.896421e-09	0.003287297	2.130074e-05	7.464675e-08	0.0003025027	0.001548289	2.061292e-06	2.981354e-05	3.652427e-08	4.96714e-05	3.983811e-07	0.00109078	5.026134e-06
10.417	51728.43	40.08	-2.952485e-08	0.003198483	2.044721e-05	1.336577e-07	0.0002816465	0.001476006	1.953422e-06	2.884952e-05	3.478692e-08	4.381336e-05	3.493499e-07	0.0009152096	4.249288e-06
10.585	52161.49	40.08	-2.9281e-08	0.003117951	2.025497e-05	7.050809e-08	0.0006190748	0.001467019	1.530889e-06	3.306801e-05	1.226101e-07	4.20767e-05	4.161543e-07	0.0008550896	4.607377e-06
10.7532	63506.89	40.08	5.347118e-09	0.002417166	1.758437e-05	4.092702e-08	0.0002173961	0.001206332	1.360635e-06	2.423134e-05	6.452056e-08	3.434476e-05	4.316484e-07	0.000955162	3.138122e-06
