ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	48965.61	40.08	-3.267117e-08	0.003156856	4.424845e-05	-5.329816e-08	0.001874974	0.001957832	1.974134e-05	1.400407e-05	1.336002e-07	7.635976e-05	5.12568e-07	0.001380531	1.379502e-05
0.1681004	49210.31	40.08	4.554733e-08	0.003525778	3.51378e-05	-3.079083e-08	0.0004296521	0.00185224	1.977766e-05	2.054525e-05	1.32936e-07	7.503219e-05	4.076481e-07	0.001556276	1.053302e-05
0.3361001	48481.05	40.08	6.619583e-09	0.003317505	3.051552e-05	5.905343e-08	0.0004235718	0.001945981	2.067452e-05	1.414402e-05	-7.982663e-09	8.730368e-05	5.280822e-07	0.001100046	8.018382e-06
0.5042	52302.41	40.08	6.137311e-09	0.003180788	2.517562e-05	-4.989774e-08	0.0002846401	0.001817264	1.678653e-05	1.93306e-05	8.091816e-08	6.57545e-05	1.058071e-06	0.001007309	6.299384e-06
0.6722002	48082.91	40.08	4.661987e-08	0.003307241	2.66084e-05	1.401489e-08	0.0003087083	0.001884797	1.964732e-05	1.474404e-05	-8.048759e-09	7.478108e-05	6.791352e-07	0.00106959	7.529047e-06
0.8402004	48323.34	40.08	2.451084e-07	0.003366292	2.550417e-05	5.924624e-08	0.0002737218	0.001950516	1.891669e-05	1.563173e-05	8.758128e-08	7.820227e-05	4.672558e-07	0.001076676	7.413892e-06
1.0081	48136.77	40.08	8.646863e-08	0.003782597	2.560301e-05	-3.147737e-08	0.000248713	0.001819368	1.937093e-05	2.14858e-05	-8.039752e-09	7.656667e-05	5.423249e-07	0.001164894	8.006351e-06
1.1762	55556.86	40.08	7.492136e-08	0.003111457	2.498036e-05	1.106366e-07	0.0002638311	0.001812533	1.997897e-05	1.778025e-05	3.460613e-08	7.504301e-05	5.877727e-07	0.001186088	8.25314e-06
1.3442	51051.31	40.08	1.191552e-07	0.003749787	3.110505e-05	-5.112042e-08	0.0002744916	0.001947793	2.038206e-05	1.297702e-05	-7.580755e-09	7.715845e-05	4.817596e-07	0.001208414	6.674385e-06
1.5122	52793.73	40.08	4.24669e-08	0.003250054	2.370949e-05	9.569465e-08	0.0002404098	0.00171496	1.972858e-05	1.518773e-05	-7.330555e-09	6.280772e-05	6.663425e-07	0.0009847191	6.746579e-06
1.6801	51744.52	40.08	4.332942e-08	0.003221648	2.756595e-05	-2.928258e-08	0.0002530883	0.00174431	1.998054e-05	1.504693e-05	8.17909e-08	7.367616e-05	4.947773e-07	0.001154342	6.899494e-06
1.8482	50173.79	40.08	-3.186905e-08	0.003374472	2.489963e-05	-3.019926e-08	0.0005981678	0.002027195	1.978242e-05	1.876223e-05	3.831906e-08	7.664724e-05	7.111779e-07	0.001085844	6.408618e-06
2.0163	54241.2	40.08	1.475612e-07	0.003257354	1.985955e-05	1.24239e-08	0.0008105122	0.001813888	1.829884e-05	1.478241e-05	-7.13493e-09	7.200599e-05	6.392734e-07	0.001129539	6.281866e-06
