ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	27817.5	40.08	8.633207e-08	0.005461924	0.0006385758	8.713955e-05	0.00798585	0.007944503	7.554563e-06	7.231135e-05	4.189678e-06	0.0001100547	7.763228e-06	0.00109151	6.568497e-06
0.1679997	29309.78	40.08	4.007559e-07	0.00537444	0.0005078177	3.727182e-05	0.00632769	0.007959643	6.571291e-06	4.548553e-05	3.585021e-06	9.988668e-05	3.11646e-06	0.0009747566	4.875248e-06
0.336	26604.09	40.08	2.307705e-07	0.00743497	0.0004147631	9.383295e-05	0.005873343	0.007241005	1.25752e-05	0.0002348258	2.827791e-06	9.094711e-05	3.471566e-06	0.001141315	1.03598e-05
0.5038996	28752.71	40.08	7.335176e-07	0.00485363	0.000388982	0.0007989376	0.005769574	0.006005503	2.817151e-05	0.0005655386	3.734265e-06	0.0001226544	5.758621e-06	0.001138013	1.353898e-05
0.6718998	29955.31	40.08	1.327963e-06	0.004668257	0.0003763002	0.001345248	0.005705105	0.009102346	2.798512e-05	0.0005812497	2.664599e-06	0.0001609334	3.710978e-06	0.001054857	1.125114e-05
0.8399	29565.91	40.08	3.972906e-07	0.004444355	0.0003428856	0.0007260628	0.004153207	0.004721667	2.367369e-05	0.0003809187	2.389331e-06	8.048007e-05	3.10662e-06	0.001104442	1.451909e-05
1.0083	29848.96	40.08	5.813593e-07	0.004286206	0.0002649256	0.0005200071	0.003310866	0.004698368	1.353004e-05	0.0005825369	7.98015e-06	7.065451e-05	2.566504e-06	0.001294974	6.473627e-06
1.1758	32051.6	40.08	7.493962e-08	0.00416669	0.0002447571	0.0001152537	0.002760703	0.003707143	8.934031e-06	8.319315e-05	7.725679e-07	7.079991e-05	1.470834e-06	0.001080429	5.413928e-06
1.3443	31654.78	40.08	1.349204e-07	0.00401984	0.0001794304	0.0002910758	0.002738209	0.003566405	2.718478e-05	5.91069e-05	3.474301e-07	8.150267e-05	1.55341e-06	0.001082114	5.509515e-06
1.5117	33372.93	40.08	2.399757e-07	0.003842128	0.0001515617	0.0006593905	0.002119337	0.003266837	5.950505e-06	2.874042e-05	8.107194e-07	0.0001253526	1.138679e-06	0.0009905427	5.147117e-06
1.6802	30517.67	40.08	7.871186e-08	0.003965516	0.0001511514	3.361529e-05	0.002319047	0.004130556	6.78639e-06	3.372717e-05	5.107171e-07	6.549579e-05	1.661185e-06	0.001368569	5.528263e-06
1.8477	31529.07	40.08	1.691379e-08	0.004123525	0.0001442658	9.915605e-06	0.001977896	0.003494006	5.837365e-06	2.374122e-05	9.308907e-07	6.508832e-05	1.43081e-06	0.001043887	4.976114e-06
2.0161	31246.14	40.08	1.706865e-08	0.004634826	0.0001293117	3.602913e-06	0.002105671	0.003442779	5.457191e-06	6.437561e-05	9.393199e-07	6.546487e-05	1.329892e-06	0.001067991	5.091306e-06
2.1836	31057.64	40.08	4.383948e-07	0.003875924	0.0001262861	2.093729e-06	0.001805633	0.003339368	5.66771e-06	2.560673e-05	4.279741e-07	6.210041e-05	1.15819e-06	0.001064551	5.418088e-06
2.3521	30176.67	40.08	7.960816e-08	0.00399433	0.0001078492	7.599651e-06	0.00161207	0.003276229	5.61726e-06	2.17066e-05	5.925088e-07	6.11479e-05	1.242461e-06	0.001141418	5.15572e-06
2.5205	29357.72	40.08	-4.548663e-08	0.004101752	9.731041e-05	2.325324e-06	0.001486482	0.003279889	5.159533e-06	2.708933e-05	8.434597e-07	6.114923e-05	1.207962e-06	0.001381893	5.418798e-06
2.688	28261.57	40.08	8.500632e-08	0.004094111	0.0001026564	7.119942e-06	0.001476603	0.003567233	6.24591e-06	2.565866e-05	1.363204e-06	7.096065e-05	1.236853e-06	0.001074344	5.489485e-06
2.8565	27596.12	40.08	1.547802e-07	0.004191407	0.0001065675	1.403493e-05	0.001626085	0.003932761	5.452438e-06	0.0003036231	1.562334e-06	5.997447e-05	1.634719e-06	0.001063209	5.352296e-06
3.0239	27319.85	40.08	1.563473e-07	0.004254734	0.0001094917	5.030136e-05	0.001711731	0.003914956	4.536099e-06	0.000149844	6.544676e-07	6.448868e-05	1.632671e-06	0.001107201	5.4224e-06
3.1924	27594.89	40.08	-4.838452e-08	0.004187386	9.279156e-05	5.959755e-06	0.001623032	0.003548208	5.289119e-06	3.39105e-05	7.31077e-07	5.876867e-05	1.303519e-06	0.001119805	5.368351e-06
3.3599	26832.99	40.08	-4.975633e-08	0.00426311	8.266565e-05	3.22873e-06	0.001352266	0.005262694	5.980595e-06	3.400217e-05	2.388763e-07	6.35449e-05	5.052221e-06	0.001078667	6.287382e-06
3.5283	27743.66	40.08	1.539643e-07	0.004028398	7.822809e-05	1.87671e-06	0.001340988	0.00339912	4.53857e-06	2.276718e-05	2.310353e-07	5.833248e-05	1.680907e-06	0.001036449	5.386925e-06
3.6963	26481.3	40.08	2.015988e-08	0.004283897	9.216986e-05	4.781776e-06	0.001419841	0.004091403	6.608392e-06	3.268819e-05	2.407764e-06	6.338061e-05	2.087067e-06	0.001077755	5.90814e-06
3.8643	25500.52	40.08	3.14086e-07	0.01303994	0.0001257397	4.266886e-05	0.001865023	0.006017132	6.194416e-06	7.704597e-05	5.110126e-06	6.856673e-05	2.685248e-06	0.001073944	6.101136e-06
4.0322	25625.88	40.08	1.666941e-07	0.004961488	0.0001560225	5.145987e-05	0.001896197	0.00688266	5.675327e-06	9.400908e-05	4.368962e-06	8.177635e-05	2.612688e-06	0.00107637	5.866349e-06
4.2002	26045.55	40.08	1.640101e-07	0.004862033	0.0001250017	3.210022e-05	0.0018297	0.005882477	4.334311e-06	6.375751e-05	4.298566e-06	0.0001341171	2.492637e-06	0.001054105	5.335033e-06
4.3682	28694.4	40.08	2.140013e-07	0.004376913	0.0001173623	4.7095e-05	0.002761714	0.005929344	5.312686e-06	4.564446e-05	4.861123e-06	6.581857e-05	2.705108e-06	0.000911387	4.552719e-06
4.5366	24799.39	40.08	2.153783e-08	0.00496221	0.000137543	2.780726e-05	0.002568382	0.006510475	5.460264e-06	6.696112e-05	4.422065e-06	8.113662e-05	2.556282e-06	0.001357453	7.509189e-06
4.7041	26090.9	40.08	2.047372e-08	0.004928518	0.0001106445	1.704381e-05	0.002205234	0.005444833	5.516131e-06	3.855227e-05	3.235118e-06	6.918909e-05	2.021018e-06	0.001090183	5.191566e-06
4.8726	29777.04	40.08	-4.482044e-08	0.004216653	8.796422e-05	1.409759e-05	0.00191553	0.004177828	4.328762e-06	3.299476e-05	1.216786e-06	5.871923e-05	1.583159e-06	0.0009794664	5.019059e-06
5.0401	27964.92	40.08	1.527622e-07	0.00446411	8.454023e-05	5.532951e-06	0.001704092	0.004155466	4.59119e-06	2.760163e-05	8.854702e-07	6.311986e-05	1.304411e-06	0.001071592	5.532087e-06
5.2085	28774.31	40.08	1.856994e-08	0.004455192	7.879315e-05	7.819916e-06	0.001297361	0.003809155	5.384383e-06	2.682516e-05	1.25919e-06	5.983763e-05	1.391196e-06	0.001057287	5.224455e-06
5.376	29018.29	40.08	-4.598674e-08	0.00418474	6.989e-05	1.645414e-06	0.001073991	0.005417867	4.769452e-06	2.096092e-05	6.952177e-07	5.898966e-05	1.712007e-06	0.001038069	4.848659e-06
5.5445	27757.84	40.08	1.925377e-08	0.004408699	9.993632e-05	1.447784e-06	0.001103964	0.003620389	4.787505e-06	3.286833e-05	4.788523e-07	6.86405e-05	1.295854e-06	0.001072106	4.454217e-06
5.7119	28346.09	40.08	8.478557e-08	0.004295008	7.479392e-05	1.264961e-06	0.001060029	0.003462242	4.034602e-06	1.815937e-05	3.879854e-07	6.227104e-05	1.215243e-06	0.001035438	4.531495e-06
5.8804	28155.45	40.08	1.517373e-07	0.004489404	6.995269e-05	6.98168e-07	0.001047554	0.003390319	4.95099e-06	1.745206e-05	6.350455e-07	6.127092e-05	1.22347e-06	0.001060941	4.748701e-06
6.0479	27721.16	40.08	8.670064e-08	0.004444754	7.091944e-05	3.195244e-07	0.001028293	0.003491953	4.739317e-06	1.603899e-05	3.96732e-07	0.0001036805	1.370804e-06	0.001059606	4.286566e-06
6.2163	39010.96	40.08	-3.420023e-08	0.003208449	5.220213e-05	5.315744e-07	0.0007489577	0.002478068	3.919643e-06	1.499236e-05	3.995276e-07	4.730038e-05	9.74092e-07	0.0009295497	3.662845e-06
6.3848	29444.71	40.08	1.815974e-08	0.004096264	6.802589e-05	7.776329e-07	0.0009836165	0.003355713	4.546687e-06	5.560231e-05	1.397789e-07	6.493505e-05	1.014583e-06	0.001030405	4.095102e-06
6.5523	34621.45	40.08	1.544595e-08	0.003564883	6.593514e-05	7.549391e-07	0.0009081399	0.002776751	3.563119e-06	1.419246e-05	1.851393e-07	4.693721e-05	1.097591e-06	0.0008337414	4.026113e-06
6.7207	27880.18	40.08	-4.784832e-08	0.0045408	7.137194e-05	6.790488e-06	0.002383933	0.003446152	4.927423e-06	1.762406e-05	3.121872e-07	6.25937e-05	1.144337e-06	0.001431489	6.00422e-06
6.8882	29772.88	40.08	1.796492e-08	0.004123143	0.0001127071	4.434499e-06	0.0008653816	0.003239707	7.104613e-06	1.964401e-05	2.923412e-07	5.469267e-05	1.225191e-06	0.00103794	4.255676e-06
7.0567	27894.69	40.08	1.917643e-08	0.004439928	6.072252e-05	6.272662e-07	0.001156137	0.00348394	4.906631e-06	2.599438e-05	3.942644e-07	6.232275e-05	1.161936e-06	0.001063239	5.200918e-06
7.2246	29392.83	40.08	8.178197e-08	0.00428812	5.892605e-05	3.748401e-07	0.001577353	0.003256005	5.593667e-06	2.069314e-05	1.400258e-07	6.255091e-05	1.396445e-06	0.0009947757	4.891123e-06
7.3926	29250.01	40.08	1.82915e-08	0.004201976	0.0001086758	1.447776e-06	0.0009222036	0.003447504	4.833179e-06	2.159325e-05	2.975672e-07	5.74958e-05	1.1428e-06	0.001026427	4.705611e-06
7.5606	30833.91	40.08	-4.325586e-08	0.00398179	6.147481e-05	2.17221e-07	0.0009465039	0.003172871	4.422485e-06	1.441932e-05	2.078816e-07	5.345973e-05	1.051173e-06	0.0009336017	4.364499e-06
7.7285	27670.29	40.08	1.933959e-08	0.00443338	0.0001298456	1.249674e-07	0.001058944	0.003559225	4.964154e-06	2.113638e-05	4.626516e-06	6.946073e-05	1.244912e-06	0.001073658	5.559415e-06
7.8965	28567.91	40.08	1.873363e-08	0.00436186	0.0001880335	2.722553e-07	0.001346317	0.00349381	5.000879e-06	2.70179e-05	5.455765e-07	5.594859e-05	9.746485e-07	0.001348198	4.863956e-06
8.065	28644.21	40.08	-4.655716e-08	0.004356284	7.201273e-05	3.469361e-07	0.001012906	0.003425148	7.978926e-06	1.307332e-05	6.359812e-08	6.18561e-05	6.188675e-06	0.001403143	4.407963e-06
8.2324	29819.02	40.08	-4.472123e-08	0.004112395	6.268619e-05	2.970506e-07	0.0009188281	0.003179212	5.59726e-06	1.726149e-05	3.688215e-07	6.647017e-05	1.325416e-06	0.001061487	4.072965e-06
8.4009	29145.69	40.08	1.836725e-08	0.004461605	8.049912e-05	5.262381e-07	0.000981245	0.003543143	6.293722e-06	2.167016e-05	2.199231e-07	6.915106e-05	1.146886e-06	0.001057234	4.902632e-06
8.5684	28375.69	40.08	2.823066e-07	0.004363738	6.490737e-05	2.741014e-07	0.00119284	0.003549563	7.117888e-06	2.555315e-05	6.30118e-07	6.244142e-05	1.428606e-06	0.001136099	4.495979e-06
8.7368	29702.2	40.08	8.094481e-08	0.004223295	8.89526e-05	8.006125e-08	0.001055976	0.003324679	4.236288e-06	1.339439e-05	2.930375e-07	6.515776e-05	1.159743e-06	0.001003014	4.13322e-06
8.9043	29771.41	40.08	8.075822e-08	0.004123627	6.980816e-05	7.987557e-08	0.001064961	0.003361343	4.09183e-06	2.27848e-05	1.382457e-07	6.231601e-05	1.122779e-06	0.001048652	5.078776e-06
9.0728	28978.68	40.08	1.474583e-07	0.004415744	8.282207e-05	4.547375e-07	0.001151814	0.003497534	8.180416e-06	3.067559e-05	6.28643e-08	6.160331e-05	1.153492e-06	0.001043725	6.970148e-06
9.2403	28382.22	40.08	-4.697459e-08	0.004752274	8.485779e-05	6.164977e-07	0.001447855	0.004065668	3.498207e-06	2.14292e-05	7.108002e-07	6.607245e-05	1.428273e-06	0.001393715	5.419951e-06
9.4087	29346.46	40.08	-4.542943e-08	0.004247502	7.729775e-05	-2.936826e-08	0.001189343	0.003483043	4.850321e-06	1.753904e-05	3.74761e-07	6.606198e-05	1.156503e-06	0.001024378	5.301517e-06
9.5762	28919.03	40.08	-4.609916e-08	0.004353785	7.591708e-05	-6.714642e-08	0.001072768	0.003430253	3.917733e-06	1.779821e-05	1.423206e-07	6.703839e-05	1.331554e-06	0.00105454	4.835078e-06
9.7446	39334.07	40.08	-3.389156e-08	0.003116668	4.979905e-05	1.428272e-07	0.001039544	0.002451028	2.574979e-06	1.783952e-05	2.796027e-07	4.59785e-05	8.886526e-07	0.0007500525	4.522828e-06
9.9131	28388.74	40.08	1.887236e-08	0.00439956	0.0001062155	1.218107e-07	0.001594468	0.003562442	3.79691e-06	1.648381e-05	3.065958e-07	6.911394e-05	1.320667e-06	0.001236372	5.557405e-06
10.0806	31884.13	40.08	1.340296e-07	0.004142899	9.690767e-05	4.471735e-07	0.001301581	0.003336135	3.835909e-06	1.687599e-05	5.713598e-08	6.467789e-05	1.064453e-06	0.0009522451	4.755927e-06
10.249	29581.78	40.08	1.811451e-08	0.004245601	9.353096e-05	5.486475e-06	0.00120584	0.003445675	4.777512e-06	1.818938e-05	6.158291e-08	5.955719e-05	1.095654e-06	0.001010348	4.889373e-06
10.4165	30197.27	40.08	1.77469e-08	0.004160024	7.519933e-05	1.145167e-07	0.001007598	0.003279876	3.66861e-06	1.317424e-05	2.122651e-07	6.12158e-05	1.174337e-06	0.001115203	5.804268e-06
10.585	31729.39	40.08	7.578953e-08	0.003975518	9.972912e-05	1.130092e-06	0.001647393	0.00336694	3.475706e-06	1.622144e-05	5.741473e-08	5.510585e-05	1.117631e-06	0.0009567667	4.365403e-06
10.7529	32941.9	40.08	-4.045889e-08	0.003842314	6.1711e-05	2.033283e-07	0.0009294555	0.003113503	3.925237e-06	3.124183e-05	5.530147e-08	6.969622e-05	1.245976e-06	0.0009356558	3.846256e-06
10.9209	31847.22	40.08	1.683203e-08	0.006225814	6.567068e-05	7.370941e-06	0.0009797813	0.003192814	3.918544e-06	1.836318e-05	1.292353e-07	7.335089e-05	1.033649e-06	0.0009795795	4.940178e-06
11.0889	30910.55	40.08	1.734365e-08	0.004198958	6.445219e-05	1.817528e-07	0.001518932	0.003329882	4.377303e-06	1.362621e-05	-1.52799e-08	5.980318e-05	1.377117e-06	0.001193559	5.302143e-06
11.2569	36059.26	40.08	-3.695702e-08	0.003669388	0.0001218771	9.590205e-08	0.001289825	0.0028621	3.571753e-06	1.816276e-05	1.777584e-07	4.784072e-05	8.28455e-07	0.001007645	4.642291e-06
11.4248	28205.98	40.08	8.526526e-08	0.004473668	6.957363e-05	1.608928e-07	0.001149299	0.003684953	3.270562e-06	2.404838e-05	2.27251e-07	9.265186e-05	1.491167e-06	0.001150521	6.307201e-06
11.5933	30145.95	40.08	1.417712e-07	0.004376995	7.373988e-05	1.863639e-07	0.00112413	0.003508271	4.355223e-06	1.397165e-05	1.201902e-06	5.96601e-05	1.294186e-06	0.001080819	5.044762e-06
11.7608	33390.48	40.08	1.606134e-08	0.003967563	6.145456e-05	3.888113e-08	0.0009354363	0.003090241	4.501881e-06	1.191395e-05	1.919661e-07	5.976057e-05	1.092427e-06	0.001014135	5.367239e-06
11.9292	29613.41	40.08	1.811154e-08	0.004401211	7.215865e-05	4.814673e-07	0.0009071791	0.003362745	5.989438e-06	2.369457e-05	1.389841e-07	6.591652e-05	9.916397e-07	0.001074276	5.460528e-06
12.0967	27687.28	40.08	1.937325e-08	0.004821179	6.52277e-05	-7.012673e-08	0.001051642	0.003618711	2.680806e-06	1.858907e-05	-1.705854e-08	6.568086e-05	1.244124e-06	0.001216059	6.030077e-06
12.2652	31044.69	40.08	-4.291692e-08	0.00407755	5.571386e-05	4.25285e-06	0.0008475641	0.003525082	3.535376e-06	1.959034e-05	5.868138e-08	5.578351e-05	1.240366e-06	0.0009895596	5.067875e-06
12.4326	30753.21	40.08	1.744499e-08	0.004118386	5.643596e-05	4.22171e-08	0.0008473113	0.003210519	4.415389e-06	1.749579e-05	2.084285e-07	7.074707e-05	9.383805e-07	0.001016784	5.07318e-06
12.6011	26783.02	40.08	2.003278e-08	0.004639033	6.346539e-05	8.152781e-09	0.0009673586	0.003474412	3.74256e-06	2.008921e-05	-1.763438e-08	6.9892e-05	1.267175e-06	0.001129062	5.661721e-06
12.7686	26533.86	40.08	9.065268e-08	0.004462624	6.981778e-05	8.963283e-08	0.0007959416	0.003432283	3.815486e-06	3.084885e-05	1.551149e-07	6.300389e-05	9.728275e-07	0.001302237	5.335658e-06
12.937	25737.07	40.08	9.346102e-08	0.004389266	4.831736e-05	1.343699e-07	0.0007458039	0.00344307	3.85561e-06	1.636453e-05	7.07831e-08	6.456557e-05	1.476436e-06	0.001237799	5.313756e-06
13.1045	29603.28	40.08	-4.499814e-08	0.003832562	3.995778e-05	8.034012e-08	0.0007641768	0.003199116	2.777206e-06	1.975433e-05	2.940181e-07	5.928803e-05	1.111989e-06	0.0009769574	5.639786e-06
13.273	25595.38	40.08	2.096988e-08	0.004548564	6.710919e-05	5.072695e-08	0.0008036194	0.003562181	4.209341e-06	3.290208e-05	2.504301e-07	7.078776e-05	1.286111e-06	0.001327383	6.505845e-06
13.4409	27830.21	40.08	-4.786139e-08	0.004351162	5.362446e-05	7.848306e-09	0.000783562	0.003420138	4.051074e-06	1.597344e-05	1.478898e-07	6.330539e-05	1.036934e-06	0.001101439	6.014937e-06
13.6089	32630.27	40.08	-4.081923e-08	0.003729962	4.475033e-05	5.693454e-07	0.0008089481	0.003373163	3.669748e-06	1.577263e-05	-1.447419e-08	5.30728e-05	8.9995e-07	0.0009504067	5.39835e-06
13.7774	34503.05	40.08	-3.860221e-08	0.003465278	3.993976e-05	1.628345e-07	0.0006347745	0.002656844	3.209353e-06	1.762627e-05	2.522649e-07	5.667229e-05	9.099422e-07	0.0008837276	4.90239e-06
13.9448	36278.71	40.08	6.631129e-08	0.003316907	6.008794e-05	-2.374699e-08	0.0005512164	0.002576085	3.217882e-06	1.611921e-05	3.031519e-07	4.93905e-05	8.514144e-07	0.0009308142	7.826527e-06
14.1133	26985.48	40.08	-4.935259e-08	0.004563509	7.218922e-05	3.050443e-06	0.0007892461	0.003334743	3.917793e-06	1.907174e-05	6.750879e-08	8.842228e-05	1.050582e-06	0.001289722	6.738512e-06
14.2813	26258.7	40.08	-5.071682e-08	0.004620752	5.157275e-05	2.550886e-07	0.0008110864	0.003650404	3.530505e-06	1.781923e-05	1.567408e-07	7.446546e-05	1.56307e-06	0.001174401	6.891602e-06
14.4492	26584.28	40.08	-5.009398e-08	0.004629366	0.0001216093	4.884335e-08	0.0007911995	0.003528078	3.845021e-06	1.935943e-05	6.852769e-08	7.129357e-05	1.276638e-06	0.001177148	7.03775e-06
14.6172	28079.48	40.08	1.912768e-08	0.004433434	0.0001596174	-6.914044e-08	0.001293813	0.003263776	4.192844e-06	1.49988e-05	1.465772e-07	8.747556e-05	1.100025e-06	0.001439817	5.930282e-06
14.7852	35052.81	40.08	-3.7989e-08	0.003439338	4.791396e-05	9.866337e-08	0.0005602218	0.002649411	2.787386e-06	1.40154e-05	1.828631e-07	5.016646e-05	8.522285e-07	0.000875413	4.987768e-06
14.9531	26345.24	40.08	-5.054333e-08	0.004636729	4.53958e-05	-1.146838e-07	0.000747388	0.003529026	3.670635e-06	1.509878e-05	6.914959e-08	7.637501e-05	1.076109e-06	0.001155422	6.569868e-06
15.1216	26644.03	40.08	2.016313e-08	0.004670447	6.044014e-05	1.703355e-07	0.0009799036	0.003347893	3.648258e-06	1.756122e-05	2.405743e-07	8.065583e-05	9.878438e-07	0.001792148	7.383559e-06
15.2891	36103.49	40.08	1.488141e-08	0.003391069	3.507011e-05	4.248377e-07	0.0005708528	0.002575652	2.775422e-06	1.749189e-05	3.046236e-07	6.951483e-05	9.258317e-07	0.0008485729	5.19435e-06
15.4575	36494.11	40.08	-3.648368e-08	0.003360477	3.34559e-05	5.989283e-09	0.0005163669	0.002616988	2.937749e-06	1.602364e-05	-1.294146e-08	5.467805e-05	9.577828e-07	0.0008480522	5.198679e-06
15.625	30857.99	40.08	7.79737e-08	0.0040864	5.87189e-05	4.208166e-08	0.0006202649	0.003104259	5.535253e-06	2.198014e-05	2.077217e-07	6.553e-05	1.000972e-06	0.00102413	6.318529e-06
15.7935	27026.33	40.08	8.903e-08	0.004599758	0.0001248735	1.806683e-06	0.0008393256	0.003582979	4.226129e-06	1.039366e-05	3.220537e-07	7.580835e-05	1.030206e-06	0.001178064	8.138096e-06
15.961	26731.7	40.08	-4.980242e-08	0.004835638	4.821132e-05	4.857832e-08	0.0007215326	0.003660326	5.883661e-06	1.83777e-05	3.256033e-07	7.989126e-05	1.136493e-06	0.001492799	7.490468e-06
16.1294	30553.46	40.08	1.759181e-08	0.004971706	4.276522e-05	7.784922e-08	0.001172244	0.003252121	3.000809e-06	1.68439e-05	5.962566e-08	6.323309e-05	1.29351e-06	0.00145963	7.714837e-06
16.2969	27135.61	40.08	1.980919e-08	0.004617255	0.0004351029	3.989545e-06	0.0008183721	0.003464397	5.629646e-06	1.465852e-05	6.713581e-08	7.415035e-05	1.49384e-06	0.001350819	6.588275e-06
16.4653	26396.67	40.08	-5.042935e-08	0.004909798	5.084976e-05	1.719356e-07	0.0007198674	0.00347572	5.540637e-06	1.949625e-05	6.901524e-08	7.521343e-05	1.343382e-06	0.001208808	9.643653e-06
16.6328	32728.18	40.08	-4.067203e-08	0.00387059	3.897797e-05	1.920904e-06	0.0005412312	0.002850296	3.489564e-06	1.215358e-05	3.360404e-07	6.964096e-05	1.036971e-06	0.0009596875	6.372282e-06
16.8013	26925.27	40.08	1.996883e-08	0.004784098	4.459476e-05	8.834134e-08	0.000895964	0.003528674	3.62791e-06	2.779442e-05	3.232628e-07	8.303727e-05	1.524357e-06	0.001266879	7.485409e-06
16.9693	28658.5	40.08	-4.644452e-08	0.004485192	4.281102e-05	4.531494e-08	0.0006243446	0.003327942	3.827683e-06	1.061694e-05	1.436164e-07	7.486905e-05	1.024658e-06	0.001276719	7.002083e-06
17.1372	32516.38	40.08	7.400864e-08	0.003872647	4.490712e-05	2.392175e-07	0.0005567614	0.002873669	4.251136e-06	2.8773e-05	1.265772e-07	6.80404e-05	1.027958e-06	0.0009713746	6.656244e-06
