ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	39906.34	40.08	1.949415e-07	0.004088703	5.406073e-05	1.263204e-07	0.0005460286	0.001606415	1.263971e-06	2.006603e-05	1.056871e-07	3.076172e-05	1.018836e-06	0.002545924	9.26747e-06
0.1673999	39972.92	40.08	9.863385e-08	0.003195477	4.816485e-05	1.535278e-07	0.0007897301	0.001332414	2.105066e-06	1.65683e-05	4.78791e-08	2.590425e-05	1.117948e-06	0.002452905	8.038727e-06
0.3358998	46806.96	40.08	8.423312e-08	0.002350746	2.737539e-05	3.74534e-08	0.0004100561	0.001186232	1.185031e-06	1.266996e-05	1.393233e-07	2.643916e-05	7.826491e-07	0.002199687	6.534685e-06
0.5043001	40132.34	40.08	5.044163e-08	0.002929054	3.417873e-05	-3.824412e-08	0.001318087	0.001460521	1.432218e-06	1.937767e-05	1.050919e-07	2.918524e-05	8.752097e-07	0.002640808	8.069246e-06
0.6718001	42461.38	40.08	2.623339e-06	0.003336665	3.403455e-05	-1.033535e-08	0.0003684215	0.001416976	9.034318e-07	1.722763e-05	4.507314e-08	4.296469e-05	9.338338e-07	0.002525084	7.547937e-06
0.8403001	44978.58	40.08	4.500738e-08	0.002714462	2.953216e-05	6.334255e-08	0.0005617112	0.001395959	1.367327e-06	2.447835e-05	4.255065e-08	2.368418e-05	9.935317e-07	0.002392072	8.240945e-06
1.0078	39527.12	40.08	1.482811e-07	0.003635536	3.247831e-05	1.662459e-08	0.0004378887	0.001695111	5.124184e-07	1.792243e-05	1.06701e-07	2.435361e-05	9.649743e-07	0.00294759	9.769121e-06
1.1762	39979.01	40.08	1.466055e-07	0.003116042	5.816953e-05	4.385037e-08	0.0003896596	0.001547024	4.689183e-07	1.887431e-05	4.787183e-08	5.816832e-05	1.281488e-06	0.002750221	7.786618e-06
1.3437	41693.71	40.08	2.543272e-09	0.003172311	2.585628e-05	1.576085e-08	0.0005034945	0.001626419	1.149165e-06	1.699091e-05	4.590304e-08	2.427951e-05	1.059742e-06	0.00214018	8.509081e-06
1.5122	42166.88	40.08	-4.297974e-08	0.002732403	2.887508e-05	1.558406e-08	0.0003238072	0.001476503	8.499289e-07	1.625283e-05	1.000212e-07	1.968759e-05	1.322372e-06	0.002317234	6.748563e-06
1.6801	36034.05	40.08	5.618131e-08	0.003008491	2.374759e-05	4.865128e-08	0.0005638009	0.001474539	2.670087e-06	1.709743e-05	5.311277e-08	2.257882e-05	9.468284e-07	0.002704549	7.700115e-06
1.8481	35903.36	40.08	5.638622e-08	0.002821217	2.062372e-05	1.025565e-05	0.0003627467	0.001497714	1.124325e-06	1.45883e-05	-1.085824e-08	1.99878e-05	8.660637e-07	0.002210721	7.181583e-06
2.0161	34774.16	40.08	3.050919e-09	0.002904411	2.136252e-05	1.134476e-07	0.0003068014	0.001476358	1.406663e-06	1.572558e-05	1.21285e-07	1.854308e-05	9.375876e-07	0.002937316	8.25533e-06
2.184	32766.65	40.08	-5.530836e-08	0.003047429	2.857201e-05	8.695059e-08	0.0003981276	0.001577643	7.560495e-07	1.880197e-05	2.693291e-07	1.927469e-05	9.029111e-07	0.002865463	6.964717e-06
2.352	34928.5	40.08	3.038223e-09	0.002665065	2.635627e-05	-1.066959e-07	0.0003458216	0.001250082	1.414871e-06	1.499511e-05	5.47939e-08	2.4147e-05	8.758328e-07	0.002090299	6.736665e-06
2.52	34807.5	40.08	2.235049e-07	0.002498406	2.023895e-05	1.887953e-08	0.0003298728	0.001212847	8.416692e-07	2.300375e-05	-1.120006e-08	2.175842e-05	8.933304e-07	0.002607538	7.131827e-06
2.6879	37434.32	40.08	2.83558e-09	0.002645839	1.952384e-05	7.6109e-08	0.0003244084	0.001091737	8.094613e-07	2.015639e-05	5.112605e-08	1.934696e-05	6.69378e-07	0.002489782	9.320808e-06
2.8564	53442.7	40.08	7.377849e-08	0.002125107	1.630408e-05	1.558479e-07	0.0004168946	0.0009646741	9.999707e-07	1.800958e-05	-7.294647e-09	1.931355e-05	6.100708e-07	0.002359145	6.028254e-06
3.0239	43016.23	40.08	4.706493e-08	0.002583664	2.190387e-05	-1.020102e-08	0.0004938334	0.001173939	7.5116e-07	1.324846e-05	4.44918e-08	2.19158e-05	7.696375e-07	0.00196093	6.527953e-06
3.1923	35879.7	40.08	5.642663e-08	0.003368868	2.184173e-05	7.940693e-08	0.0005139456	0.001291773	1.867889e-06	1.974293e-05	-1.086534e-08	2.110823e-05	7.54466e-07	0.002412596	6.79069e-06
