ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	44717.28	40.08	2.706578e-07	0.003843274	0.0003264706	3.977613e-07	0.003253784	0.002700748	7.151768e-06	2.90105e-05	5.572837e-07	6.492319e-05	7.365301e-07	0.001590609	1.318757e-05
0.1684999	50383.68	40.08	2.028214e-07	0.003183348	0.0002450727	2.026762e-07	0.002312499	0.00234919	5.384807e-06	1.459343e-05	1.74433e-07	5.775358e-05	4.552133e-07	0.001203012	1.097112e-05
0.336	54095.26	40.08	1.192439e-07	0.003060659	0.0001868516	3.488101e-07	0.00220873	0.001959136	4.534902e-06	1.359218e-05	2.902683e-07	5.151538e-05	3.962504e-07	0.00108671	9.972257e-06
0.5043998	49941.4	40.08	9.143412e-08	0.003179217	0.000190937	1.611331e-07	0.001845291	0.002226131	4.071886e-06	2.03517e-05	4.067003e-07	4.854131e-05	4.392201e-07	0.001147199	9.761852e-06
0.6718998	48924.82	40.08	1.318452e-07	0.003499708	0.0001679186	2.529577e-07	0.001456472	0.002094066	4.360668e-06	1.933933e-05	4.15151e-07	5.376392e-05	4.585663e-07	0.001168498	1.026277e-05
0.8403997	48863.49	40.08	1.320104e-07	0.003272668	0.0001300584	7.609981e-08	0.0014583	0.002381298	4.417137e-06	1.69637e-05	1.326975e-07	5.151796e-05	5.717031e-07	0.00121199	1.085542e-05
1.0079	44862.23	40.08	1.017852e-07	0.004233478	0.0001379514	1.311314e-07	0.001402663	0.002381696	5.022602e-06	2.056897e-05	3.500083e-07	5.566744e-05	5.669654e-07	0.001219384	1.304905e-05
1.1763	48049.26	40.08	1.342468e-07	0.003539174	9.840063e-05	1.449558e-07	0.001061521	0.002350488	5.802179e-06	1.57898e-05	1.829079e-07	5.197511e-05	4.877342e-07	0.00136982	1.116439e-05
1.3438	60440.16	40.08	1.320278e-08	0.002935562	7.67522e-05	1.152382e-07	0.0008187777	0.001711063	4.066904e-06	1.797849e-05	6.915178e-08	3.999995e-05	3.877431e-07	0.001005824	7.604792e-06
1.5122	52625.48	40.08	8.676933e-08	0.003196621	6.520664e-05	8.96819e-09	0.0008417701	0.00206995	3.996808e-06	1.48616e-05	3.421666e-07	4.379173e-05	5.308333e-07	0.001199398	9.28825e-06
1.6802	49435.42	40.08	5.425492e-08	0.003575599	0.0001869383	1.846723e-07	0.0007627259	0.002166668	4.406234e-06	1.629414e-05	2.710129e-07	5.078673e-05	4.335998e-07	0.001168353	9.072087e-06
1.8482	46048.07	40.08	1.809968e-07	0.003738004	0.0001078011	-8.375503e-08	0.0007738993	0.002090061	4.882144e-06	2.61393e-05	1.40811e-07	4.9975e-05	3.459438e-07	0.001343546	1.0587e-05
2.0162	50097.04	40.08	5.353801e-08	0.003275479	5.15609e-05	4.414523e-07	0.0007301563	0.002037071	4.607178e-06	1.74854e-05	8.34291e-08	4.573646e-05	4.777772e-07	0.001107614	8.635619e-06
2.1841	45005.95	40.08	2.270513e-07	0.003539995	5.581079e-05	1.23703e-06	0.0006822951	0.002022231	6.183096e-06	1.477739e-05	9.286666e-08	4.854768e-05	3.206242e-07	0.001209016	1.024119e-05
2.3521	45754.56	40.08	1.743924e-08	0.003550378	5.505592e-05	1.031436e-08	0.0006110275	0.00209782	4.585806e-06	2.067973e-05	2.424486e-07	5.094919e-05	4.903373e-07	0.001226118	8.930668e-06
2.5205	41636.72	40.08	1.096674e-07	0.003736213	5.676244e-05	1.133431e-08	0.0006882816	0.002231818	5.615195e-06	2.160063e-05	1.003815e-07	5.223697e-05	5.028043e-07	0.001297147	1.044176e-05
2.6885	48298.42	40.08	5.553056e-08	0.003434089	4.434093e-05	9.77088e-09	0.0005752752	0.001924523	5.958146e-06	1.765207e-05	2.773933e-07	4.111134e-05	4.85216e-07	0.001377878	8.81517e-06
2.8565	48286.61	40.08	5.554385e-08	0.003733113	4.487584e-05	-7.98729e-08	0.0005214593	0.001888551	5.493653e-06	1.862593e-05	3.883132e-08	4.118991e-05	4.335592e-07	0.001071317	8.320404e-06
3.0245	43115.83	40.08	1.496034e-07	0.003855047	5.685794e-05	1.113422e-07	0.000543103	0.002176877	4.495686e-06	1.433963e-05	1.503876e-07	4.520512e-05	2.766944e-07	0.001317532	9.03011e-06
3.1924	59420.77	40.08	1.342736e-08	0.00270355	2.911491e-05	1.536384e-07	0.0003642545	0.001522925	3.926026e-06	1.119274e-05	3.155521e-08	3.677053e-05	3.354898e-07	0.0008881264	6.16307e-06
3.3609	44978.04	40.08	1.434086e-07	0.003744629	4.662346e-05	8.267201e-08	0.0005579042	0.001994581	5.053358e-06	2.1037e-05	9.292452e-08	4.407196e-05	3.097053e-07	0.001237843	9.465832e-06
3.5284	47823.17	40.08	1.742742e-07	0.003745442	8.33403e-05	-5.801867e-08	0.0004171441	0.002109366	5.243715e-06	2.076439e-05	-8.980776e-09	4.492334e-05	4.063937e-07	0.001107186	7.532344e-06
3.6968	44824.19	40.08	1.439e-07	0.003809921	4.0259e-05	2.278116e-07	0.0005037085	0.002063006	5.449579e-06	2.006488e-05	1.446561e-07	4.170427e-05	2.996131e-07	0.001267435	7.644741e-06
3.8643	48989.98	40.08	1.628528e-08	0.003509181	3.656586e-05	-1.245756e-08	0.0004229719	0.001967571	5.445138e-06	1.405379e-05	8.531472e-08	3.727676e-05	4.375395e-07	0.001152745	7.545145e-06
4.0328	46695.96	40.08	1.784797e-07	0.003727236	3.738378e-05	2.418547e-07	0.0003746664	0.001942606	5.348684e-06	1.725059e-05	8.9506e-08	3.925044e-05	4.162031e-07	0.00117127	7.585702e-06
4.2002	48279.18	40.08	-2.250092e-08	0.003674567	8.843046e-05	3.218875e-08	0.0003721389	0.001898468	4.386824e-06	1.135179e-05	1.343042e-07	4.133393e-05	3.817377e-07	0.001158052	7.141947e-06
4.3687	47934.92	40.08	9.525435e-08	0.003732402	3.188097e-05	2.471525e-06	0.0003596214	0.001944601	5.471009e-06	2.071618e-05	3.275735e-07	3.98288e-05	3.740481e-07	0.001407988	7.845125e-06
4.5362	45365.51	40.08	2.252445e-07	0.003876262	3.511618e-05	2.966565e-07	0.0004612574	0.001946332	5.064899e-06	1.362886e-05	-9.467191e-09	4.515982e-05	3.621679e-07	0.001264177	7.770403e-06
