ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	77370.2	40.08	-7.124008e-11	0.002750639	0.000112976	1.143628e-08	0.002091978	0.003768823	3.580458e-05	2.344637e-05	2.87983e-07	6.826288e-05	4.838239e-07	0.001160285	2.149672e-05
0.1679997	73938.84	40.08	2.473634e-08	0.003481506	0.0001503745	1.724715e-07	0.001586531	0.001815793	3.275055e-05	2.797666e-05	2.706447e-07	5.854751e-05	4.582864e-07	0.001107801	1.521826e-05
0.3360996	72259.5	40.08	1.268619e-07	0.003116797	0.0001802539	1.018281e-07	0.003664802	0.001816493	3.270487e-05	2.990654e-05	8.738508e-07	0.0001449767	5.952099e-07	0.001087432	1.571715e-05
0.5040998	82089.54	40.08	6.697509e-08	0.002629871	0.0003586285	1.077948e-08	0.002557809	0.002489482	3.04382e-05	3.224446e-05	4.373544e-07	6.917287e-05	4.003711e-07	0.001088331	1.418678e-05
0.6721001	75743.53	40.08	4.836631e-08	0.003081396	9.541649e-05	1.541193e-07	0.001895391	0.002038842	3.010186e-05	2.547923e-05	2.342249e-07	5.759187e-05	4.406077e-07	0.001030173	1.444585e-05
0.8400998	71153.35	40.08	5.148626e-08	0.002989298	0.0002410491	1.243678e-08	0.001190206	0.001766105	3.248949e-05	3.069662e-05	1.217148e-07	6.392675e-05	4.191623e-07	0.001077024	1.502773e-05
1.0081	61752.27	40.08	8.90317e-08	0.003689406	6.908413e-05	3.180129e-08	0.002622187	0.002401266	4.135773e-05	3.237528e-05	3.608181e-07	7.074836e-05	4.911838e-07	0.001269959	1.511776e-05
1.1761	71431.46	40.08	-7.868456e-11	0.002971116	6.690382e-05	-2.714614e-09	0.001696066	0.001829909	3.430133e-05	2.280744e-05	3.119262e-07	5.6365e-05	4.74373e-07	0.0009814199	1.547086e-05
1.3442	70220.84	40.08	2.604454e-08	0.002766315	6.633921e-05	8.942212e-08	0.002037276	0.004276477	3.66227e-05	2.451749e-05	3.173039e-07	4.839193e-05	4.46385e-07	0.001007569	1.481056e-05
1.5121	61125.51	40.08	8.994388e-08	0.003123029	7.181385e-05	-3.17171e-09	0.001351206	0.001781216	4.106514e-05	2.211122e-05	4.016573e-07	5.651632e-05	5.459779e-07	0.001143802	1.433186e-05
1.6801	56289.34	40.08	-3.269132e-08	0.003334462	0.0001069077	3.488895e-08	0.001276059	0.002037259	3.896411e-05	2.483236e-05	2.345158e-07	5.700651e-05	7.280581e-07	0.001194107	1.582626e-05
1.8482	54161.83	40.08	1.015076e-07	0.003180662	7.436121e-05	-3.578839e-09	0.002217164	0.002754721	5.033582e-05	2.282036e-05	2.856421e-07	5.544627e-05	3.259465e-07	0.001223379	1.44792e-05
