ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	63464.01	40.08	7.951325e-08	0.003101747	3.094088e-05	1.096025e-06	0.0004204313	0.001756001	3.025861e-06	3.474553e-05	9.984903e-08	2.314618e-05	1.082292e-06	0.001581131	2.227639e-06
0.1679997	69150.12	40.08	2.009517e-08	0.003024916	2.855027e-05	3.462704e-08	0.0003819134	0.001680454	2.556376e-06	3.911869e-05	1.242738e-07	2.270182e-05	8.753958e-07	0.001441284	2.206245e-06
0.3361001	67429.9	40.08	2.060943e-08	0.003149777	3.108429e-05	9.975147e-08	0.0003935215	0.002069131	3.737704e-06	4.281377e-05	9.397648e-08	2.308111e-05	1.003531e-06	0.001524127	2.556149e-06
0.5040998	68106.64	40.08	2.040625e-08	0.003150588	3.002893e-05	3.515867e-08	0.0006188203	0.001733245	2.864093e-06	3.070981e-05	5.99075e-08	2.448114e-05	1.030944e-06	0.001494345	2.277982e-06
0.6721001	65724.17	40.08	2.114762e-08	0.00312927	3.466286e-05	5.29106e-08	0.0006986912	0.001724139	3.308243e-06	3.562653e-05	9.64155e-08	2.644302e-05	9.908337e-07	0.00154848	2.052841e-06
0.8400002	66628.81	40.08	4.830329e-08	0.003099336	2.847812e-05	3.433356e-09	0.0004160437	0.001704571	3.629705e-06	4.162094e-05	9.510649e-08	2.290476e-05	8.549425e-07	0.001494461	2.22515e-06
1.0081	64047.97	40.08	2.170447e-08	0.003131435	3.158104e-05	5.429644e-08	0.000420025	0.001695955	2.680235e-06	3.620419e-05	2.846887e-08	2.33028e-05	8.17835e-07	0.001483392	2.099786e-06
1.1762	59273.47	40.08	-3.823809e-08	0.003244436	4.881634e-05	7.694061e-08	0.0004758143	0.001779793	3.479252e-06	3.643503e-05	3.734209e-07	2.444245e-05	1.098663e-06	0.001519669	2.348805e-06
1.3442	62624.29	40.08	-6.994476e-09	0.003039984	3.150636e-05	3.82396e-08	0.0006814416	0.001622552	3.228054e-06	4.319438e-05	6.515216e-08	8.780452e-05	9.584799e-07	0.001460563	1.900252e-06
1.5122	60857.33	40.08	-3.723926e-08	0.0031826	2.85599e-05	9.273369e-08	0.0003723121	0.001697701	3.438674e-06	3.250176e-05	6.704384e-08	2.513187e-05	9.443862e-07	0.001489763	2.570531e-06
1.6801	61760.63	40.08	-7.088726e-09	0.003171231	2.800838e-05	-3.136091e-08	0.0003529761	0.001944134	3.297681e-06	4.085338e-05	-7.016678e-09	2.427421e-05	8.563662e-07	0.001517194	2.289024e-06
1.8482	62021.89	40.08	8.1381e-08	0.003213353	2.85563e-05	7.353329e-08	0.0003987443	0.003011186	3.833095e-06	3.55522e-05	1.021711e-07	2.341319e-05	9.348626e-07	0.001574754	2.189189e-06
2.0163	64946.11	40.08	4.956641e-08	0.003021413	2.725235e-05	8.689698e-08	0.0003778847	0.001909296	3.448939e-06	4.164979e-05	6.282308e-08	2.396341e-05	9.1637e-07	0.001453876	2.070719e-06
2.1843	61838.13	40.08	2.249243e-08	0.003234274	3.127628e-05	5.624084e-08	0.0003682596	0.001610867	3.498894e-06	3.713003e-05	2.948637e-08	2.402632e-05	1.011835e-06	0.001477301	2.056565e-06
2.3522	61195.54	40.08	8.248517e-08	0.003124038	2.942407e-05	5.6832e-08	0.0003565692	0.001645401	4.050881e-06	3.677773e-05	2.979602e-08	2.460828e-05	9.642099e-07	0.001631024	2.0992e-06
2.5202	57625.8	40.08	-3.931601e-08	0.003321521	3.075516e-05	7.914526e-08	0.0003639578	0.001659427	3.789742e-06	3.550572e-05	3.44937e-07	2.444072e-05	1.10347e-06	0.001572042	2.065046e-06
2.6883	57424.18	40.08	-3.945211e-08	0.003446567	2.765845e-05	1.548559e-07	0.0003488574	0.001645133	3.811822e-06	3.127682e-05	1.103517e-07	2.236111e-05	7.613218e-07	0.001552353	2.207152e-06
2.8563	59470.14	40.08	1.156278e-07	0.003129774	2.660765e-05	-1.435427e-08	0.0003398398	0.00157818	4.279346e-06	2.981887e-05	6.860795e-08	2.532211e-05	8.464443e-07	0.001637505	1.979266e-06
3.0242	60999.31	40.08	-7.162784e-09	0.003147828	2.742949e-05	3.759004e-09	0.0003347431	0.001553352	3.513114e-06	2.98157e-05	1.408803e-07	2.512794e-05	8.419206e-07	0.001527882	2.127116e-06
3.1923	65754.49	40.08	4.896853e-08	0.002884769	2.609174e-05	1.995666e-08	0.0003746591	0.00142171	3.862428e-06	2.76594e-05	1.306923e-07	2.300387e-05	8.04345e-07	0.001590173	1.960227e-06
3.3603	56044.97	40.08	2.483098e-08	0.003273213	2.838113e-05	6.205872e-08	0.000367313	0.00162538	3.932395e-06	2.596888e-05	1.130676e-07	2.57297e-05	8.163984e-07	0.001614177	2.269107e-06
3.5283	58108.79	40.08	-7.513404e-09	0.003291145	2.712955e-05	2.258383e-08	0.0003969205	0.001746112	4.011444e-06	3.599138e-05	2.255612e-07	2.927086e-05	7.961654e-07	0.001585728	2.010842e-06
3.6964	58201.12	40.08	8.674366e-08	0.003417387	2.688388e-05	5.97609e-08	0.0004861718	0.001682326	3.358393e-06	3.515389e-05	7.010403e-08	2.726012e-05	7.073204e-07	0.001556028	1.970695e-06
3.8643	58378.48	40.08	-7.474923e-09	0.003253994	2.524767e-05	-1.461826e-08	0.0003454659	0.001641777	3.63547e-06	3.271328e-05	6.989108e-08	2.775308e-05	8.797137e-07	0.001588562	2.16361e-06
4.0324	61870.15	40.08	-7.051292e-09	0.003283653	2.609011e-05	5.621811e-08	0.000334244	0.001581366	3.964625e-06	3.63756e-05	1.024222e-07	2.466566e-05	9.042226e-07	0.001568313	2.055447e-06
4.2004	59859.57	40.08	2.325772e-08	0.003343042	2.718313e-05	4.001645e-08	0.0003158043	0.001620166	4.259106e-06	4.291162e-05	-7.23937e-09	2.639274e-05	7.217495e-07	0.001514761	2.361637e-06
4.3684	56648.38	40.08	1.214043e-07	0.003418969	2.776634e-05	4.228551e-08	0.0003661556	0.001606856	4.141201e-06	4.09309e-05	1.118635e-07	2.515897e-05	7.177165e-07	0.001580733	2.480348e-06
4.5365	55167.96	40.08	9.152257e-08	0.003340678	2.614024e-05	4.342091e-08	0.0003687809	0.001590143	3.901916e-06	3.790919e-05	1.966789e-07	2.607767e-05	7.924501e-07	0.001559399	2.149206e-06
4.7044	58460.14	40.08	2.382006e-08	0.003017019	2.503098e-05	-1.459416e-08	0.0002981923	0.001470432	3.351586e-06	4.082737e-05	-7.412637e-09	2.397671e-05	9.39542e-07	0.001624729	2.01341e-06
4.8724	52977.77	40.08	-8.224469e-09	0.003400804	2.517546e-05	8.609812e-08	0.0003134989	0.001617048	3.976605e-06	4.161915e-05	-8.179718e-09	2.963053e-05	8.924935e-07	0.001580564	1.953882e-06
5.0405	57802.04	40.08	-3.91673e-08	0.002979906	2.297255e-05	4.144414e-08	0.0003171038	0.001475825	3.961301e-06	3.853825e-05	3.154565e-08	2.843715e-05	7.739549e-07	0.001477023	2.028897e-06
5.2084	59359.96	40.08	2.346449e-08	0.003023403	2.661717e-05	2.211446e-08	0.0003163402	0.001566678	4.011507e-06	2.757737e-05	6.873572e-08	2.633117e-05	8.394265e-07	0.001445761	2.185794e-06
5.3765	56818.2	40.08	-3.984159e-08	0.003126298	2.886635e-05	4.216311e-08	0.0002895526	0.001561028	3.797003e-06	3.600827e-05	7.181065e-08	2.620722e-05	7.963173e-07	0.001414819	2.041354e-06
5.5445	55071.47	40.08	2.529566e-08	0.003160026	2.428257e-05	1.418167e-07	0.000274708	0.001450246	4.619321e-06	4.705385e-05	7.408833e-08	2.972465e-05	7.290164e-07	0.001435822	2.012325e-06
5.7125	48539.56	40.08	1.04036e-07	0.003802765	2.459187e-05	2.704664e-08	0.0003430111	0.001656565	4.48623e-06	3.699896e-05	2.235372e-07	3.317016e-05	9.111496e-07	0.001688021	2.123666e-06
5.8806	56094.96	40.08	2.483802e-08	0.002925885	2.392344e-05	6.201301e-08	0.0002631946	0.0014409	3.637117e-06	3.161067e-05	1.129675e-07	2.900237e-05	9.246838e-07	0.001301377	1.9756e-06
6.0485	48934.61	40.08	6.58376e-08	0.003380634	2.523493e-05	7.10878e-08	0.0002704399	0.001610993	4.05484e-06	4.22728e-05	-8.855475e-09	3.207834e-05	7.892217e-07	0.001479286	2.238357e-06
6.2166	48997.95	40.08	1.403839e-07	0.003323881	2.215354e-05	9.309693e-08	0.0004482649	0.001565665	4.01837e-06	4.221801e-05	1.293301e-07	3.148756e-05	7.050597e-07	0.001508558	2.437307e-06
6.3846	57172.7	40.08	-3.95829e-08	0.002917589	2.192807e-05	-1.491528e-08	0.0002505788	0.001295328	3.31035e-06	2.624854e-05	7.136558e-08	2.463347e-05	7.467534e-07	0.001343977	1.863189e-06
6.5526	50254.4	40.08	-8.648258e-09	0.003261743	2.426773e-05	1.83678e-06	0.0002817581	0.001585727	3.492851e-06	4.749235e-05	8.119019e-08	3.270759e-05	6.874308e-07	0.001589373	1.85446e-06
