ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	57693.61	40.08	-3.036214e-09	0.003613755	0.0001222274	2.623376e-08	0.00155559	0.001952729	6.480273e-06	3.170264e-05	-6.841241e-09	8.509885e-05	5.589803e-07	0.0008549709	1.088392e-05
0.1680999	53268.84	40.08	-3.288336e-09	0.003859179	0.0001240289	4.905646e-08	0.001649934	0.002175824	7.436831e-06	4.505569e-05	7.848131e-08	0.0001069	5.674466e-07	0.0009835578	1.225517e-05
0.3360996	54465.19	40.08	3.176259e-08	0.003782867	0.0001219636	2.77899e-08	0.001351631	0.002115997	6.278369e-06	2.939163e-05	7.675743e-08	9.636716e-05	6.106786e-07	0.0009474243	1.167616e-05
0.5039997	54364.25	40.08	6.686538e-08	0.00381837	0.0001394713	4.806913e-08	0.001314357	0.002141149	5.684598e-06	2.734722e-05	2.873002e-07	9.709659e-05	6.118122e-07	0.0009928464	1.136434e-05
0.6719999	55267.23	40.08	-3.169246e-09	0.003939777	0.0001120056	1.467672e-07	0.001378885	0.002031703	5.903004e-06	2.524455e-05	1.584285e-07	9.466772e-05	5.286317e-07	0.00093437	1.160592e-05
0.8400998	52802.65	40.08	2.492445e-07	0.003983374	0.0001107376	4.94919e-08	0.001134127	0.001982003	5.708809e-06	4.0695e-05	2.091477e-07	9.285454e-05	5.724555e-07	0.0009418204	9.634267e-06
1.0081	49983.08	40.08	1.108427e-07	0.003935851	0.0001484121	8.284342e-09	0.001054529	0.00203288	5.069241e-06	4.481714e-05	1.751773e-07	9.995367e-05	4.631359e-07	0.0009112175	1.021981e-05
1.1762	46311.56	40.08	1.196306e-07	0.003865503	0.0001060005	8.941781e-09	0.001271356	0.00199519	5.558356e-06	3.30883e-05	9.02713e-08	0.000100274	4.780185e-07	0.0009699701	9.685827e-06
1.3442	48561.97	40.08	2.31781e-07	0.00363025	0.0001045755	8.528052e-09	0.001358254	0.002001636	5.852742e-06	3.061509e-05	1.331958e-07	9.494276e-05	5.599777e-07	0.0009396138	1.091766e-05
1.5122	52245.31	40.08	3.311322e-08	0.003514632	9.184933e-05	1.131644e-07	0.001030598	0.001924784	5.769311e-06	2.626821e-05	8.001873e-08	8.716852e-05	6.851064e-07	0.0008887047	9.503508e-06
1.6802	48877.98	40.08	-3.583205e-09	0.003938663	0.0001084481	5.346901e-08	0.001236972	0.001993704	5.493825e-06	3.555357e-05	3.872817e-08	9.147546e-05	4.736062e-07	0.0009381461	1.007209e-05
1.8481	47090.72	40.08	-4.417643e-08	0.003887029	9.948325e-05	1.022015e-07	0.001141535	0.001992567	5.326338e-06	3.496441e-05	8.877761e-08	9.88963e-05	6.955724e-07	0.0009197257	9.820186e-06
2.0162	45867.11	40.08	-4.535498e-08	0.00387488	9.629231e-05	1.049287e-07	0.002025283	0.002007051	4.509389e-06	3.291174e-05	1.410215e-07	9.740813e-05	6.590141e-07	0.0009635605	1.071497e-05
2.1842	48434.55	40.08	3.571914e-08	0.00370335	8.878929e-05	-1.414969e-08	0.001568198	0.001970802	4.729478e-06	3.776415e-05	-8.148966e-09	9.49858e-05	5.614495e-07	0.0009420594	1.003404e-05
2.3522	52684.47	40.08	6.899997e-08	0.003774298	8.613144e-05	-3.387963e-08	0.0009829046	0.001967707	5.567075e-06	2.734918e-05	1.227733e-07	8.883636e-05	4.489835e-07	0.0009151982	1.035102e-05
2.5201	51462.32	40.08	7.063885e-08	0.003937754	8.981854e-05	2.941926e-08	0.001056568	0.001983341	5.168282e-06	3.06641e-05	3.67833e-08	8.907481e-05	4.89119e-07	0.0009586752	9.88518e-06
2.6882	51773.16	40.08	3.341624e-08	0.003799397	9.223712e-05	-3.447477e-08	0.001476274	0.001975499	5.821222e-06	3.665162e-05	8.074838e-08	8.732113e-05	4.764168e-07	0.0009410823	1.011041e-05
2.8562	55858.14	40.08	6.508029e-08	0.003679008	0.0001253555	6.647732e-08	0.000852055	0.001798793	4.498844e-06	2.743391e-05	3.388859e-08	8.390745e-05	4.687291e-07	0.0008499956	8.384219e-06
3.0242	50636.86	40.08	3.416641e-08	0.003824123	8.584525e-05	-1.353121e-08	0.0009108616	0.001923835	4.992561e-06	3.161491e-05	8.256035e-08	8.377435e-05	3.972469e-07	0.0008857165	9.016192e-06
3.1924	48437.48	40.08	1.143844e-07	0.003894673	8.285739e-05	7.666296e-08	0.0008761876	0.001956373	5.240078e-06	3.116577e-05	1.335379e-07	8.470112e-05	5.196625e-07	0.0009792182	1.006814e-05
3.3604	50760.21	40.08	3.408368e-08	0.003840274	0.0001132267	5.149239e-08	0.0008326428	0.001934714	4.731174e-06	3.558484e-05	8.235968e-08	8.755876e-05	6.552465e-07	0.0009964193	9.831273e-06
3.5283	51660.95	40.08	1.810063e-07	0.003989003	0.000121857	7.188065e-08	0.0008558706	0.001918964	4.462649e-06	2.877949e-05	-7.639985e-09	8.063583e-05	6.438216e-07	0.0009265033	9.496946e-06
3.6964	48235.25	40.08	7.536664e-08	0.004108373	7.860197e-05	1.90972e-07	0.0008320006	0.002026378	5.303656e-06	2.656032e-05	8.667092e-08	8.196212e-05	5.742485e-07	0.001042675	9.264661e-06
3.8644	45512.56	40.08	1.635985e-07	0.003957516	7.367192e-05	5.743155e-08	0.000854398	0.001982601	5.754137e-06	3.718073e-05	1.421197e-07	8.460638e-05	5.419498e-07	0.0009851641	9.855847e-06
4.0324	50954	40.08	7.134581e-08	0.003671809	7.754374e-05	-1.344333e-08	0.0007014632	0.001783732	5.973577e-06	3.052274e-05	1.269426e-07	7.459485e-05	5.634525e-07	0.0008670275	1.251388e-05
4.2003	47027.41	40.08	7.730314e-08	0.003966561	7.075554e-05	8.81754e-09	0.000890826	0.002001394	4.966367e-06	2.869865e-05	4.02521e-08	8.032988e-05	4.384858e-07	0.0009450981	1.007482e-05
4.3684	45738.45	40.08	3.782684e-08	0.004009896	6.754157e-05	5.714993e-08	0.0008743159	0.00198221	7.650581e-06	3.450239e-05	1.414178e-07	8.324585e-05	5.392724e-07	0.0009379797	1.079107e-05
4.5364	46609.66	40.08	3.711996e-08	0.003940732	7.154628e-05	-3.828656e-08	0.00109827	0.001999047	4.208179e-06	1.818338e-05	4.061286e-08	8.247171e-05	5.508865e-07	0.0009520177	1.013808e-05
4.7044	56933.71	40.08	-3.075376e-09	0.003896612	6.013226e-05	4.591323e-08	0.000864918	0.001796598	4.297386e-06	2.771808e-05	3.324834e-08	7.351711e-05	4.77632e-07	0.0009317811	9.822582e-06
4.8723	51427.18	40.08	1.077382e-07	0.004020919	7.917999e-05	5.082996e-08	0.0008815153	0.00201197	4.934447e-06	3.290503e-05	3.680839e-08	8.383997e-05	4.501261e-07	0.0009998482	1.097267e-05
5.0405	50972.93	40.08	1.086987e-07	0.004133133	6.814292e-05	1.160018e-07	0.00086786	0.002065095	5.653031e-06	3.812809e-05	-7.743049e-09	8.146273e-05	4.83893e-07	0.0009635894	1.173172e-05
5.2085	50954.22	40.08	1.087389e-07	0.003854328	6.196287e-05	8.141666e-09	0.0007850393	0.00200352	5.406807e-06	3.186685e-05	1.269419e-07	7.465872e-05	5.039149e-07	0.00095245	1.124812e-05
5.3765	46620.36	40.08	-3.755483e-09	0.004288876	0.0001072195	8.899182e-09	0.0007919476	0.002112543	5.084958e-06	2.748107e-05	8.967298e-08	7.768833e-05	4.856913e-07	0.0009942186	1.177875e-05
5.5446	45998.7	40.08	7.903417e-08	0.004238801	7.104273e-05	3.29257e-08	0.0007071735	0.001988908	6.231053e-06	3.381157e-05	9.088487e-08	7.37685e-05	4.372993e-07	0.00100582	1.148936e-05
5.7125	44738.59	40.08	3.867361e-08	0.004083004	6.018289e-05	9.274883e-09	0.000719066	0.002044299	5.196868e-06	3.731473e-05	-8.822017e-09	7.59204e-05	6.078263e-07	0.001198795	1.194476e-05
5.8805	46193.38	40.08	3.745581e-08	0.003930034	6.653459e-05	3.278827e-08	0.0007452141	0.001942534	4.934551e-06	3.06998e-05	4.371628e-07	7.869296e-05	5.777385e-07	0.0009782369	1.199701e-05
6.0485	47334.97	40.08	3.655263e-08	0.003989687	0.0001465126	1.24921e-07	0.0006950313	0.001991083	4.249493e-06	3.623246e-05	3.999052e-08	7.504505e-05	5.210813e-07	0.000949748	1.105835e-05
6.2166	46755.89	40.08	1.185052e-07	0.003955394	5.504702e-05	8.876706e-09	0.0007106257	0.001955889	4.33443e-06	3.326432e-05	4.04858e-08	7.314036e-05	4.302165e-07	0.001163017	1.052018e-05
6.3845	50595.29	40.08	-3.460132e-09	0.003579046	5.300085e-05	8.203713e-09	0.0005735229	0.001799609	4.125333e-06	3.389782e-05	8.262791e-08	6.680396e-05	5.874288e-07	0.0008719205	9.405996e-06
6.5525	49228.81	40.08	-4.225918e-08	0.003727853	5.316767e-05	1.424541e-07	0.000598711	0.001876052	4.198685e-06	4.643857e-05	-8.017314e-09	7.121544e-05	4.599548e-07	0.0009255622	9.966117e-06
6.7205	47911.12	40.08	7.588125e-08	0.004002516	0.0001954891	7.751861e-08	0.0007369273	0.001939682	4.620056e-06	2.674129e-05	-8.237805e-09	7.116904e-05	4.198426e-07	0.0009370894	1.026651e-05
6.8886	47246.77	40.08	1.172754e-07	0.004005556	5.708684e-05	1.018833e-07	0.0007034772	0.001918219	5.476813e-06	3.291903e-05	-8.353633e-09	7.469355e-05	4.25746e-07	0.0009697091	1.017048e-05
7.0566	46349.07	40.08	-4.488507e-08	0.004153365	5.871951e-05	8.013244e-08	0.0007147531	0.002062246	5.146467e-06	3.601882e-05	9.019769e-08	9.216453e-05	4.120666e-07	0.001037408	1.031308e-05
7.2247	49409.52	40.08	7.358074e-08	0.004159936	5.456724e-05	1.641908e-07	0.000710391	0.002049497	5.329074e-06	3.101633e-05	1.772096e-07	7.491111e-05	4.787365e-07	0.0010236	1.03384e-05
7.3927	49457.52	40.08	3.498498e-08	0.004129551	0.000249191	5.286359e-08	0.0006671924	0.002010948	9.93262e-06	6.608162e-05	-7.980206e-09	7.892749e-05	4.884941e-07	0.000933426	9.775417e-06
7.5607	46590.52	40.08	7.80333e-08	0.004147694	6.12078e-05	8.913519e-09	0.0006743849	0.002038539	5.607969e-06	3.338305e-05	8.973024e-08	8.655972e-05	5.619598e-07	0.001060379	1.102725e-05
7.7286	49640.02	40.08	1.50006e-07	0.004023689	5.50463e-05	8.366562e-09	0.0006829491	0.001997301	5.130954e-06	3.317145e-05	-7.950852e-09	0.0001089407	5.681763e-07	0.001234055	1.051937e-05
7.8967	51539.38	40.08	3.357217e-08	0.003960137	6.413679e-05	-3.461236e-08	0.0006708881	0.002012266	5.756411e-06	3.283475e-05	-7.657835e-09	7.458044e-05	4.687614e-07	0.001201021	1.073623e-05
8.0647	52312.57	40.08	1.059209e-07	0.003986828	5.903039e-05	-5.512042e-08	0.0007085032	0.001953724	5.052411e-06	3.147693e-05	7.99153e-08	7.721822e-05	3.845167e-07	0.0009290066	1.000612e-05
8.2327	49273.66	40.08	-3.552698e-09	0.004227838	6.217798e-05	8.43065e-09	0.0007674867	0.002031751	6.154496e-06	4.592938e-05	3.841702e-08	7.76063e-05	6.134424e-07	0.000999292	1.011073e-05
8.4006	48336.99	40.08	7.521502e-08	0.004398863	5.424872e-05	1.450892e-07	0.0006689299	0.002102018	6.52494e-06	3.973683e-05	3.916146e-08	8.480406e-05	4.788981e-07	0.001017657	1.070712e-05
8.5687	51788.14	40.08	1.43786e-07	0.004108308	5.2061e-05	9.295492e-08	0.0005691365	0.0020093	5.972803e-06	3.620303e-05	3.015884e-07	7.370967e-05	5.348454e-07	0.0009384499	9.132446e-06
8.7367	46980.1	40.08	1.179448e-07	0.004266395	5.630573e-05	-1.456193e-08	0.000616287	0.002028104	5.248854e-06	1.998492e-05	4.029253e-08	7.426941e-05	5.142521e-07	0.000971705	8.966365e-06
8.9048	44998.61	40.08	-3.890124e-09	0.004212059	0.0001924292	5.810796e-08	0.0006866526	0.002050565	4.884487e-06	3.405752e-05	1.437421e-07	7.562586e-05	5.368967e-07	0.001226242	8.735647e-06
9.0729	42930.38	40.08	4.030553e-08	0.0043025	5.028572e-05	1.121363e-07	0.000677462	0.00200345	5.826254e-06	4.739987e-05	4.40934e-08	8.451707e-05	3.153359e-07	0.0010149	9.616428e-06
9.2408	46375.9	40.08	7.839682e-08	0.004034192	5.106048e-05	5.638357e-08	0.0005957612	0.001988151	5.31703e-06	3.058058e-05	9.014531e-08	8.831766e-05	5.209512e-07	0.001082081	1.006219e-05
9.4088	46616.09	40.08	3.711902e-08	0.004203752	5.62514e-05	8.915916e-09	0.0007193201	0.002053459	5.886292e-06	4.267315e-05	-8.466542e-09	8.373648e-05	4.423485e-07	0.0008984829	7.855995e-06
9.5768	48191.1	40.08	1.149827e-07	0.003873638	4.903683e-05	3.144311e-08	0.0005233717	0.001762107	5.851298e-06	2.469276e-05	8.674981e-08	7.281536e-05	5.118193e-07	0.0009181118	6.885084e-06
9.7449	42369.21	40.08	-4.13142e-09	0.004239134	0.0001429847	3.576439e-08	0.0007431324	0.002082907	1.98856e-05	3.401141e-05	9.866995e-08	8.774756e-05	5.582823e-07	0.0010216	1.017032e-05
9.9128	42416.19	40.08	8.571651e-08	0.004541563	6.948287e-05	3.57255e-08	0.0007417979	0.00214231	6.123073e-06	3.936013e-05	4.46279e-08	9.343402e-05	4.62309e-07	0.001197988	8.515128e-06
10.0808	49352.63	40.08	-4.215487e-08	0.004000239	0.0001157324	8.424039e-09	0.0006834115	0.001927623	5.785077e-06	3.38282e-05	-7.997056e-09	9.617104e-05	3.460092e-07	0.001130367	8.603461e-06
10.2488	61237.5	40.08	5.937195e-08	0.003228047	6.11762e-05	6.78962e-09	0.0007657711	0.00160418	4.992768e-06	2.129585e-05	1.056246e-07	6.374247e-05	4.027775e-07	0.0007534178	5.795185e-06
10.4169	61311.29	40.08	2.822287e-08	0.003262115	5.494611e-05	-1.11531e-08	0.0005043228	0.001540073	4.631882e-06	2.089802e-05	-6.437234e-09	6.290808e-05	4.352765e-07	0.0006960535	5.979925e-06
10.5848	47082.85	40.08	1.581609e-07	0.004088582	8.944348e-05	-3.787794e-08	0.0006631963	0.002108292	5.913365e-06	3.497449e-05	4.020455e-08	8.769447e-05	5.023894e-07	0.001050397	6.325482e-06
10.7528	49827.16	40.08	3.47279e-08	0.0042568	8.329136e-05	8.346292e-09	0.0009861137	0.002091006	5.973453e-06	3.350636e-05	-7.920869e-09	9.365482e-05	5.355982e-07	0.001126562	6.861162e-06
10.921	53166.89	40.08	-3.292229e-09	0.003829473	5.331067e-05	6.986991e-08	0.0006122722	0.001954525	5.84565e-06	2.710452e-05	-7.423306e-09	8.589824e-05	5.494995e-07	0.0009873903	7.583149e-06
11.089	51100.46	40.08	3.38628e-08	0.004156808	5.570396e-05	5.117714e-08	0.0006948039	0.002035228	7.211341e-06	3.088502e-05	8.181065e-08	8.268217e-05	4.727837e-07	0.0009191812	5.795333e-06
11.257	49566.69	40.08	-3.531314e-09	0.004165809	5.36851e-05	-1.379265e-08	0.0008015432	0.002065592	6.423291e-06	2.585007e-05	3.818984e-08	8.470494e-05	5.486119e-07	0.000936138	7.40534e-06
