ElapsedTime_s	Ca43_CPS	IntStdWv	Li_g_g_m7	Na_g_g_m23	Mg_g_g_m24	Al_g_g_m27	P_g_g_m31	K_g_g_m39	Mn_g_g_m55	Fe_g_g_m57	Cu_g_g_m65	Zn_g_g_m66	Rb_g_g_m85	Sr_g_g_m88	Ba_g_g_m138
0	48100.83	40.08	-4.537638e-08	0.003136817	1.830473e-05	5.452072e-09	0.0001695845	0.002159157	2.433754e-06	3.534016e-05	-8.999288e-09	3.475686e-05	1.10937e-06	0.001360405	2.059139e-06
0.1680002	47300.88	40.08	3.113583e-08	0.003368947	1.826687e-05	5.127352e-08	0.0001687276	0.001983542	3.118402e-06	4.026627e-05	3.856948e-08	3.364062e-05	1.074233e-06	0.001437511	2.193798e-06
0.336	44709.92	40.08	7.382009e-08	0.003474837	1.683249e-05	-1.832176e-08	0.0001676112	0.001976826	3.287459e-06	4.869868e-05	9.129103e-08	4.152456e-05	9.54264e-07	0.001527896	1.802484e-06
0.5040002	47238.54	40.08	3.11805e-08	0.003207502	1.620467e-05	-1.734013e-08	0.0001459216	0.001859177	2.337851e-06	4.176238e-05	1.341883e-07	3.219195e-05	1.000242e-06	0.001442023	1.742373e-06
0.6719999	45936.04	40.08	-7.72044e-09	0.00367679	1.832419e-05	5.71253e-09	0.0001284199	0.001889829	2.116722e-06	3.79946e-05	8.885439e-08	3.471284e-05	8.623247e-07	0.001437009	2.380428e-06
0.8400998	45123.61	40.08	3.264567e-08	0.003591715	4.262516e-05	-1.815099e-08	0.0002255955	0.001967699	2.278221e-06	4.422317e-05	4.043061e-08	3.905928e-05	1.058398e-06	0.001593936	2.375703e-06
1.0081	51099.62	40.08	6.459588e-08	0.003073771	1.787362e-05	-1.602744e-08	0.0001367194	0.00182825	3.650353e-06	4.127477e-05	7.987577e-08	3.587211e-05	1.014386e-06	0.001300228	2.030691e-06
1.1761	46676.36	40.08	-7.592509e-09	0.003425965	2.069941e-05	1.678138e-07	0.0001523384	0.001924381	3.63707e-06	3.641799e-05	-9.273841e-09	4.035069e-05	1.19773e-06	0.001450669	2.04832e-06
1.344	54832.79	40.08	6.020107e-08	0.002864369	1.881976e-05	1.034052e-07	0.000121933	0.001691794	2.762515e-06	3.846452e-05	1.156037e-07	3.177546e-05	8.245848e-07	0.001185138	2.370016e-06
1.5121	43992.96	40.08	7.503646e-08	0.003551248	2.292302e-05	-4.319674e-08	0.0001552729	0.002079549	4.354699e-06	3.553989e-05	-9.839481e-09	4.166672e-05	1.444405e-06	0.00143039	2.749033e-06
